Date,Price,Open,High,Low,Vol.,Change %,Daily_Return,Volatility_30d
2018-05-29,42622.74,42146.76,42667.69,42112.75,67530000.0,1.15,1.1489948519847637,0.8617001077252847
2018-05-30,42546.48,42667.17,42773.81,42337.51,84020000.0,-0.18,-0.17891857726648475,0.8568231924599298
2018-05-31,42846.64,42574.6,42919.72,42496.37,98880000.0,0.71,0.7054872694521208,0.8691370622222144
2018-06-01,42912.81,42780.91,42969.38,42749.42,38550000.0,0.15,0.154434513418078,0.8714709987083388
2018-06-04,43268.29,42903.41,43293.91,42832.94,73120000.0,0.83,0.8283773539882411,0.8904912524198809
2018-06-05,43702.58,43295.58,43747.18,43197.44,122610000.0,1.0,1.0037142674230948,0.9124290023372706
2018-06-06,44144.2,43767.67,44170.72,43679.68,158930000.0,1.01,1.0105124228363627,0.9078550729536669
2018-06-07,43948.11,44178.85,44332.86,43894.34,169880000.0,-0.44,-0.44420331549783754,0.9088653937951707
2018-06-11,43931.16,44046.0,44244.07,43838.17,104450000.0,-0.04,-0.0385682114657393,0.9052347149720789
2018-06-12,43228.9,43893.15,43968.33,43143.0,86900000.0,-1.6,-1.5985464531325877,0.9430305344075858
2018-06-13,43507.5,43217.2,43589.72,43217.2,72360000.0,0.64,0.6444762647210611,0.9546660476395485
2018-06-14,43680.68,43535.38,43731.13,43459.47,72200000.0,0.4,0.3980463138539392,0.9548206396969351
2018-06-19,43682.84,43699.37,43825.11,43511.65,63740000.0,0.0,0.0049449779627952495,0.9401718495723234
2018-06-20,43002.83,43683.32,43746.21,42954.89,91520000.0,-1.56,-1.556698236653098,0.9761429344899858
2018-06-21,42358.61,42881.74,42894.63,42296.07,153720000.0,-1.5,-1.4980874514537779,1.0077422173871358
2018-06-22,41637.38,42336.83,42499.86,41561.76,120520000.0,-1.7,-1.7026762681778385,1.0425922122926243
2018-06-25,40978.23,41642.41,41843.09,40900.74,107450000.0,-1.58,-1.5830727101464936,1.070971332442412
2018-06-26,41246.09,41006.75,41526.57,40990.44,91300000.0,0.65,0.6536641528928744,1.080928887957355
2018-06-27,41717.99,41281.45,41817.21,41281.45,104010000.0,1.14,1.1441084476128571,1.1052969297190058
2018-06-28,41997.85,41710.35,42077.66,41539.29,97000000.0,0.67,0.6708376889682288,1.0190758038579328
2018-06-29,41910.9,41998.66,42081.88,41750.01,90720000.0,-0.21,-0.20703440771372428,1.019514931287489
2018-07-02,41734.05,41948.67,42136.52,41609.9,43090000.0,-0.42,-0.4219666005740752,1.0201094116596927
2018-07-03,41564.42,41738.36,41749.14,41513.95,42320000.0,-0.41,-0.4064546814891101,1.0058277499410126
2018-07-04,40345.68,41548.23,41548.23,40274.72,74720000.0,-2.93,-2.932171313830434,1.134360427334137
2018-07-05,40238.81,40350.51,40755.22,40106.01,93330000.0,-0.26,-0.26488585642875373,1.1343524239229152
2018-07-06,40284.14,40223.75,40435.97,40028.64,75860000.0,0.11,0.11265243678926229,1.0110301951373468
2018-07-09,39288.48,40340.52,40372.9,39067.15,75600000.0,-2.47,-2.4715930388485297,1.091621973520886
2018-07-10,39452.81,39261.36,39569.79,38561.31,116620000.0,0.42,0.41826509959153046,1.0975505770445773
2018-07-11,39586.76,39467.64,40061.59,39209.4,72460000.0,0.34,0.3395195424609865,1.0906974546039514
2018-07-12,39875.12,39570.24,39916.44,39236.73,59180000.0,0.73,0.7284253624191495,1.102064707396024
2018-07-13,40271.0,39856.68,40388.55,39851.61,87180000.0,0.99,0.9927995201017614,1.0959315262762752
2018-07-16,39665.77,40394.3,40464.86,39396.37,93220000.0,-1.5,-1.5028929005984515,1.1221004735513642
2018-07-17,39932.98,39658.99,40012.61,39330.88,86400000.0,0.67,0.6736538834365424,1.1212026735453975
2018-07-18,40897.9,40017.55,40980.3,40005.24,131270000.00000001,2.42,2.416348592066009,1.219569175641942
2018-07-19,41795.59,41298.73,41896.08,41298.73,178970000.0,2.19,2.194953775132702,1.2814393636938044
2018-07-20,41221.75,41810.96,41810.96,41157.45,116450000.0,-1.37,-1.3729678178965643,1.2838429577936918
2018-07-23,40463.98,41217.85,41219.17,40418.18,61170000.0,-1.84,-1.8382771231206796,1.297526194966236
2018-07-24,41339.22,40494.45,41461.83,40487.07,107580000.0,2.16,2.1630101636072263,1.3714658901857322
2018-07-26,42089.16,42106.57,42136.06,41696.26,129860000.00000001,1.81,1.8141126029954213,1.419605071944115
2018-07-27,42786.45,42089.56,42845.49,42014.05,187530000.0,1.66,1.6566973539029917,1.4280986494192631
2018-07-30,43556.63,43045.59,43605.04,43045.59,176410000.0,1.8,1.8000558588057602,1.4619455460249364
2018-07-31,42712.43,43638.77,43638.86,42603.43,158010000.0,-1.94,-1.9381664743117089,1.5024498153003358
2018-08-01,42810.04,42742.89,42940.53,42527.44,123660000.0,0.23,0.2285283230197832,1.5033566485840455
2018-08-02,42330.32,42936.7,42976.17,42286.2,170120000.0,-1.12,-1.1205782568761924,1.4904005196965797
2018-08-03,42505.05,42233.74,42553.37,42097.07,114140000.0,0.41,0.41277741344738494,1.4666589835160488
2018-08-06,42808.66,42564.41,42854.32,42453.88,76540000.0,0.71,0.7142915959397866,1.4346930297921983
2018-08-07,42760.13,42838.3,42993.18,42705.04,129180000.0,-0.11,-0.11336491261348947,1.3998208597916173
2018-08-08,42731.86,42784.8,42857.12,42639.24,92950000.0,-0.07,-0.06611298889875883,1.3970824371798714
2018-08-09,42923.95,42760.66,42960.94,42696.35,107400000.0,0.45,0.4495240787552701,1.3853599817279318
2018-08-10,42842.18,42957.1,43115.52,42798.88,137710000.0,-0.19,-0.19049970936970695,1.3821362102481318
2018-08-13,42637.58,42813.29,42857.58,42594.14,87290000.0,-0.48,-0.47756673446589515,1.3849237244958266
2018-08-15,42446.56,42764.95,42852.57,42368.48,74880000.0,-0.45,-0.4480085408224532,1.385248641716382
2018-08-16,41960.8,42422.98,42483.11,41750.54,83620000.0,-1.14,-1.1444036925489232,1.4003918379333578
2018-08-17,42446.62,42006.53,42552.84,41991.98,111780000.0,1.16,1.1577948942822713,1.2961559302282268
2018-08-20,42425.1,42610.88,42701.54,42309.05,71270000.0,-0.05,-0.05069897202651941,1.2942237581905343
2018-08-24,42588.29,42445.43,42618.16,42280.54,49170000.0,0.38,0.3846543673438729,1.2946549668978071
2018-08-27,42745.78,42618.01,42871.15,42618.01,106930000.0,0.37,0.3697964863111469,1.192881987856269
2018-08-28,42544.47,42730.05,42843.36,42516.35,75610000.0,-0.47,-0.4709470736058541,1.2005662827677406
2018-08-29,42249.44,42564.34,42628.34,42157.63,58720000.0,-0.69,-0.6934626286330459,1.2129194830141947
2018-08-30,41863.52,42261.44,42273.52,41659.26,85930000.0,-0.91,-0.9134322253738891,1.2263560311274186
2018-08-31,41742.24,41888.23,42006.03,41626.7,88500000.0,-0.29,-0.289703302541211,1.2190013819569343
2018-09-03,41581.96,41731.76,41736.28,41192.04,80840000.0,-0.38,-0.383975560487404,1.1840337781501966
2018-09-04,41753.89,41594.98,41790.77,41555.96,65129999.99999999,0.41,0.4134725732024114,1.1811222981664036
2018-09-05,41620.96,41766.77,41805.34,41495.41,70460000.0,-0.32,-0.31836554630000347,1.103600077714674
2018-09-06,41266.39,41609.97,41715.01,41223.56,97340000.0,-0.85,-0.8519025029696592,1.039070969470426
2018-09-07,40854.77,41329.63,41416.74,40793.7,70050000.0,-1.0,-0.9974703384521999,1.024586921615298
2018-09-10,40684.05,40860.6,40927.49,40369.17,60270000.0,-0.42,-0.41787042247452,0.9692150611339042
2018-09-11,40759.53,40723.4,40943.19,40519.03,77720000.0,0.19,0.18552725208034193,0.8819418889849464
2018-09-12,40522.04,40768.98,40824.38,40424.09,69640000.0,-0.58,-0.5826612819136989,0.8138080081058181
2018-09-13,41049.91,40498.05,41150.41,40339.04,93500000.0,1.3,1.302673804181631,0.7893061735373188
2018-09-14,40920.31,41147.91,41230.69,40790.06,80630000.0,-0.32,-0.3157132378609484,0.6999041716535843
2018-09-17,40520.47,40933.53,40961.36,40255.23,69400000.0,-0.98,-0.9771186972923673,0.6370362458033096
2018-09-18,41238.07,40540.53,41270.43,40438.03,83320000.0,1.77,1.7709567534631265,0.7265554938374975
2018-09-19,41320.13,41299.73,41357.34,41100.58,95320000.0,0.2,0.19899088390895603,0.7036027540134907
2018-09-24,41004.55,41394.97,41533.64,40899.28,54850000.0,-0.76,-0.7637439669236135,0.7080733794905671
2018-09-25,41036.3,41018.81,41193.18,40957.32,54640000.0,0.08,0.07743043150090223,0.6916375025102734
2018-09-26,40909.91,41073.37,41139.37,40717.78,77040000.0,-0.31,-0.30799560389216385,0.6923057256208841
2018-09-27,40851.8,40904.34,40972.79,40383.23,95300000.0,-0.14,-0.1420438226336862,0.6921460504736426
2018-09-28,40998.59,40862.69,41047.08,40622.11,98750000.0,0.36,0.35932321219627195,0.6896543040576435
2018-10-01,40929.44,40985.03,41029.06,40709.29,71480000.0,-0.17,-0.16866433699304073,0.6896222265568153
2018-10-02,40800.25,40974.07,41214.48,40739.76,66599999.99999999,-0.32,-0.31564077104402344,0.6875994209993113
2018-10-03,40560.19,40818.6,40838.86,40471.3,52640000.0,-0.59,-0.5883787476792413,0.6902090360793555
2018-10-04,40087.12,40568.92,40603.73,39993.98,54990000.0,-1.17,-1.166340690218659,0.6913105793076361
2018-10-05,39226.35,40081.75,40136.32,39030.03,87370000.0,-2.15,-2.1472482932173853,0.737539049097028
2018-10-08,37898.29,39224.88,39297.31,37769.61,113820000.0,-3.39,-3.385632361919977,0.9308852582001382
2018-10-09,38504.84,37965.23,39027.34,37965.23,125040000.0,1.6,1.600467989452814,0.989543908772032
2018-10-10,38792.09,38551.3,38826.8,37894.09,112570000.0,0.75,0.7460101119755258,1.001043858896791
2018-10-11,38398.3,38743.35,38743.35,38256.7,84710000.0,-1.02,-1.015129630808742,1.0088090572980117
2018-10-12,37517.93,38445.08,38445.08,37405.4,92220000.0,-2.29,-2.292731709476725,1.0688073454818574
2018-10-15,36767.57,37453.24,37575.89,36274.25,105520000.0,-2.0,-2.0000037315491603,1.1049707353899179
2018-10-16,36663.38,36784.07,37339.49,36491.56,92130000.0,-0.28,-0.28337472397550467,1.1049982142347587
2018-10-17,37647.34,36686.2,37704.08,36684.95,101310000.0,2.68,2.683767835916928,1.2423860720925364
2018-10-18,37982.25,37806.08,38189.16,37438.38,116460000.0,0.89,0.8895980433146322,1.2550987835226979
2018-10-19,38430.27,38019.32,38467.41,37759.95,115560000.0,1.18,1.1795509744683352,1.2841091790473877
2018-10-22,38345.42,38505.97,38783.87,38266.93,138850000.0,-0.22,-0.22078949744562815,1.279195964217246
2018-10-23,37714.9,38345.42,38365.32,37582.69,117840000.0,-1.64,-1.6443163225229984,1.2977817045511038
2018-10-24,39271.12,38580.29,39296.33,38580.29,167680000.0,4.13,4.126273700845018,1.5239604231851602
2018-10-25,39631.91,39697.7,40069.4,39409.49,200460000.0,0.92,0.9187158400371542,1.5346477766523547
2018-10-26,40556.45,39736.39,40604.91,39375.42,237220000.0,2.33,2.332817166772916,1.5930587462559307
2018-10-29,41453.76,40556.45,41513.63,40556.45,279100000.0,2.21,2.2124964093257704,1.6267212551412669
2018-10-30,41609.03,41648.88,41792.81,41366.58,220160000.0,0.37,0.37456192152411916,1.6263193353673155
2018-10-31,41649.36,41611.95,41825.55,41237.48,178970000.0,0.1,0.09692607590228164,1.6142873792714327
2018-11-01,41716.1,41616.27,41827.05,41454.54,151710000.0,0.16,0.160242558349033,1.5834309699281022
2018-11-02,42004.09,41701.98,42243.83,41607.16,209720000.0,0.69,0.6903569605020587,1.5875558124791882
2018-11-05,41493.96,41892.22,41892.22,41033.87,145500000.0,-1.21,-1.21447697117113,1.5977877047628253
2018-11-06,40958.53,41432.27,41554.31,40755.79,142330000.0,-1.29,-1.2903805758717635,1.616439581889615
2018-11-07,41543.98,41326.74,41597.93,41231.19,169720000.0,1.43,1.4293725873462781,1.6357987608797626
2018-11-08,41367.38,41623.58,41650.7,41284.64,133410000.0,-0.43,-0.4250916739320765,1.6378442163142202
2018-11-09,41388.88,41332.75,41567.19,41208.35,139980000.0,0.05,0.051973318107156885,1.6368342681484214
2018-11-12,41096.33,41414.31,41572.17,41052.97,96970000.0,-0.71,-0.706832366568011,1.6421912494202837
2018-11-13,41152.28,41112.26,41202.42,40760.59,91310000.0,0.14,0.1361435437178926,1.6410160387314638
2018-11-14,40994.05,40874.22,41322.77,40763.44,146560000.0,-0.38,-0.3844987446624981,1.6387376285979187
2018-11-15,41428.63,41018.6,41477.9,40942.26,145160000.0,1.06,1.060105064027561,1.632229518086764
2018-11-16,41660.75,41536.07,41804.81,41439.41,107560000.0,0.56,0.5602888630398928,1.5762883817189157
2018-11-19,41352.77,41682.92,41682.92,41240.51,68040000.0,-0.74,-0.7392569744903876,1.43574677318257
2018-11-20,41419.24,41376.42,41465.81,41214.11,79640000.0,0.16,0.1607389299435047,1.414724594060439
2018-11-22,40874.03,41367.89,41367.89,40795.96,88920000.0,-1.32,-1.3163206278048567,1.439830923915432
2018-11-23,40869.28,40839.64,40899.47,40655.08,69740000.0,-0.01,-0.01162107088534814,1.4225565874071993
2018-11-26,40771.55,40882.1,41144.09,40664.17,68880000.0,-0.24,-0.23912826455468883,1.3448721984976697
2018-11-27,40894.22,40825.54,40925.43,40520.47,70710000.0,0.3,0.3008715636270809,1.2737196937395963
2018-11-28,40704.8,40944.66,41081.23,40653.71,76390000.0,-0.46,-0.46319504321148397,1.2772842767727153
2018-11-29,40638.83,40717.95,40781.43,40462.91,53320000.0,-0.16,-0.16206933825986258,1.2019755775477134
2018-11-30,40496.03,40625.67,40936.73,40339.93,212880000.0,-0.35,-0.35138806899707165,1.2009894907633205
2018-12-03,39160.6,40383.27,40383.44,39015.62,102660000.0,-3.3,-3.297681278880915,1.3470355828859306
2018-12-04,39602.87,38889.68,39657.96,38889.24,140550000.0,1.13,1.1293749329683411,1.359431384926193
2018-12-05,39303.11,39607.1,39607.1,38719.62,87960000.0,-0.76,-0.7569148397578274,1.3291128344617276
2018-12-06,38300.62,39371.09,39448.28,38247.01,121440000.0,-2.55,-2.5506632935663354,1.1915524701412343
2018-12-07,38562.05,38300.33,38651.88,37779.67,91390000.0,0.68,0.6825738068992004,1.1855161604931446
2018-12-10,39299.62,38826.23,39438.68,38826.23,113190000.0,1.91,1.9126835839899492,1.1581430708748857
2018-12-11,38851.96,39338.68,39338.68,38801.13,84430000.0,-1.14,-1.1390949836156294,1.0870110383075533
2018-12-12,38307.44,38770.56,38810.15,38130.07,107040000.0,-1.4,-1.4015251740195245,1.1023295519269196
2018-12-13,38011.63,38328.51,38464.79,37767.01,57730000.0,-0.77,-0.7721998650914941,1.1037931448374718
2018-12-14,38585.66,38062.64,38597.68,38033.83,65900000.00000001,1.51,1.510143079894255,1.1496890008006282
2018-12-17,38309.17,38542.41,38579.06,38203.63,46130000.0,-0.72,-0.7165615412565329,1.1385111575499285
2018-12-18,38115.81,38245.98,38323.44,37979.03,68150000.0,-0.5,-0.5047355502612039,1.1261637441353318
2018-12-19,38063.15,38051.78,38179.27,37859.18,70420000.0,-0.14,-0.13815789301079295,1.1099242121193216
2018-12-20,38236.52,38069.42,38379.69,38014.48,81890000.0,0.46,0.4554799064186543,1.0731040254617685
2018-12-21,38251.04,38241.05,38487.37,37845.42,98560000.0,0.04,0.03797416710518142,1.0741343499993887
2018-12-24,38308.92,38222.81,38347.25,37934.01,57690000.0,0.15,0.1513161472210811,1.075266251258874
2018-12-26,38218.07,38318.41,38358.08,38168.54,61080000.0,-0.24,-0.23715103427608408,1.0718263392859788
2018-12-27,37853.57,38382.24,38460.1,37701.16,69740000.0,-0.95,-0.9537373289650652,1.077229459447249
2018-12-28,37167.02,37368.8,37368.8,36918.66,133400000.0,-1.81,-1.813699474052255,1.1133516148803337
2018-12-31,37066.67,37071.76,37206.17,36802.4,164220000.0,-0.27,-0.26999743320825775,1.0825500808151864
2019-01-01,37995.76,37067.98,38046.98,37046.21,63470000.0,2.51,2.5065375443761306,1.1926023466279017
2019-01-02,37795.25,38046.7,38449.04,37710.38,88050000.0,-0.53,-0.5277167768193092,1.190536670348128
2019-01-03,37542.01,37807.99,37928.37,37374.05,46100000.0,-0.67,-0.67003128700035,1.1892912956782844
2019-01-04,37547.49,37565.24,37813.99,37474.66,37890000.0,0.01,0.014596980822267902,1.1755973414075969
2019-01-07,38562.4,37621.24,38626.8,37621.24,103490000.0,2.7,2.703003582929253,1.295043545536655
2019-01-08,39052.5,38632.14,39148.92,38599.75,105120000.0,1.27,1.2709271207186346,1.3219486337358437
2019-01-09,38921.69,39201.03,39267.53,38816.5,96860000.0,-0.33,-0.33495934959348883,1.3198142138874511
2019-01-10,39090.28,39023.67,39225.55,38997.55,66450000.0,0.43,0.43315179787926095,1.3227679632895948
2019-01-11,39049.08,39116.62,39278.2,38780.18,91600000.0,-0.11,-0.10539704499429314,1.32275566117501
2019-01-14,39412.55,39177.03,39504.49,39139.43,83820000.0,0.93,0.9308029792251205,1.335820566838196
2019-01-15,39614.17,39430.2,39711.92,39358.16,89300000.0,0.51,0.5115629412458578,1.1929967414415286
2019-01-16,39271.94,39608.15,39622.47,39225.41,69180000.0,-0.86,-0.8639080409863387,1.186022171619151
2019-01-17,39243.89,39265.66,39294.47,38780.37,78830000.0,-0.07,-0.07142504291869356,1.1779347552609154
2019-01-18,39306.5,39243.22,39390.77,39091.52,121610000.0,0.16,0.15954075908377607,1.0748554294357737
2019-01-21,39543.77,39345.13,39812.36,39345.13,77050000.0,0.6,0.60364061923599,1.0734556289704753
2019-01-22,39902.21,39557.26,39959.22,39485.76,88460000.0,0.91,0.9064386122011214,1.029333194010889
2019-01-23,40057.85,39971.54,40198.28,39905.03,106620000.0,0.39,0.39005358349826214,1.0057113236750503
2019-01-24,40289.16,40592.67,40609.03,40221.34,158760000.0,0.58,0.5774398775770573,0.96754436283211
2019-01-25,40264.78,40307.01,40379.95,40165.72,116780000.0,-0.06,-0.060512554741787294,0.9521789549764055
2019-01-28,40420.09,40277.09,40465.15,40261.39,68020000.0,0.39,0.38572171510684594,0.9202824187027486
2019-01-29,40624.39,40421.95,40647.97,40307.23,73700000.0,0.51,0.5054417246473264,0.907142035463839
2019-01-30,40607.12,40644.33,40776.92,40530.69,53850000.0,-0.04,-0.04251140755590077,0.898649786076877
2019-01-31,40799.52,40635.66,40860.79,40635.66,125880000.0,0.47,0.4738085340698639,0.8972980338707054
2019-02-01,41112.71,40810.7,41207.97,40793.36,127550000.0,0.77,0.7676315799793887,0.9017352051456359
2019-02-04,41614.39,41209.08,41630.13,41209.08,138380000.0,1.22,1.2202552446676451,0.9180204604619387
2019-02-06,41505.68,41693.37,41766.93,41417.82,118360000.0,-0.26,-0.26123175180507996,0.9231730827570183
2019-02-07,41332.75,41529.25,41606.27,41289.12,64170000.0,-0.42,-0.41664177047575635,0.9271570601986145
2019-02-08,40887.35,41358.68,41453.1,40790.6,124640000.0,-1.08,-1.0775958531672902,0.933031265273197
2019-02-11,40326.53,41038.02,41076.26,40218.37,87570000.0,-1.37,-1.3716222743709205,0.9021047449369066
2019-02-12,40596.28,40326.19,40637.26,40269.0,91160000.0,0.67,0.6689144838397887,0.8987815720825045
2019-02-13,40544.11,40692.74,40839.09,40484.58,102390000.0,-0.13,-0.12850931169062774,0.7997734820481702
2019-02-14,40506.98,40544.99,40589.15,40318.01,58300000.0,-0.09,-0.09157927008386357,0.7896183552036034
2019-02-15,40486.67,40515.2,40646.39,40361.03,46640000.0,-0.05,-0.05013950682081214,0.7730767350666817
2019-02-18,40219.47,40605.13,40654.65,40000.11,57940000.0,-0.66,-0.6599703062761031,0.789933455705929
2019-02-19,39957.07,40242.45,40320.58,39941.97,56020000.0,-0.65,-0.6524203327393452,0.6538916541059083
2019-02-20,40279.38,39943.99,40330.04,39688.75,89400000.0,0.81,0.8066407271604126,0.6308132341727837
2019-02-21,40070.71,40317.66,40416.53,39882.23,76300000.0,-0.52,-0.5180566334437087,0.6360813384723635
2019-02-22,40016.13,39982.37,40082.21,39799.93,66269999.99999999,-0.14,-0.13620921615814519,0.6342583711499631
2019-02-25,39606.79,39990.34,40046.25,39550.65,44190000.0,-1.02,-1.0229375004529362,0.6648897527752003
2019-02-26,38821.67,39421.88,39421.88,38726.73,104830000.0,-1.98,-1.9822863705945437,0.7401864321503275
2019-02-27,38692.69,38630.12,38857.9,37330.38,178890000.0,-0.33,-0.33223712426589946,0.7342104773391664
2019-02-28,39054.6,38815.24,39149.33,38558.45,102340000.0,0.94,0.9353446348651318,0.7410688129023638
2019-03-01,39539.01,39083.98,39713.42,39083.98,94700000.0,1.24,1.240340446451893,0.7755716983153825
2019-03-04,39749.74,39550.18,39841.74,39499.36,141760000.0,0.53,0.53296731506427,0.7807369190099995
2019-03-05,39688.51,39775.16,39955.28,39598.97,126660000.0,-0.15,-0.154038743398055,0.7741133398081389
2019-03-06,39568.1,39718.18,39845.59,39494.88,61610000.0,-0.3,-0.3033875547356235,0.7574096615737238
2019-03-07,39294.1,39662.44,39747.18,39257.99,46360000.0,-0.69,-0.6924770206302555,0.762710170521314
2019-03-08,38950.23,39313.75,39323.43,38866.69,46120000.0,-0.88,-0.8751186564904034,0.7668559976445938
2019-03-11,38924.11,39012.48,39146.44,38875.82,50340000.0,-0.07,-0.06705993777187391,0.7668424339205354
2019-03-12,38896.49,38937.01,39030.25,38648.12,54160000.0,-0.07,-0.07095859096072354,0.7611750464463791
2019-03-13,38928.93,38874.25,39060.58,38828.52,67530000.0,0.08,0.0834008415669496,0.7529737398746882
2019-03-14,38808.61,38936.09,38999.39,38751.6,58900000.0,-0.31,-0.3090760521802127,0.7533654335505716
2019-03-15,38306.95,38799.91,38839.01,38187.48,100360000.0,-1.29,-1.2926512956789815,0.7718828833368692
2019-03-18,38851.95,38355.84,38882.82,38161.72,74810000.0,1.42,1.422718331790973,0.8087899408318244
2019-03-19,38612.37,38913.36,39011.54,38528.11,54800000.0,-0.62,-0.6166485852061365,0.7671827014738234
2019-03-20,38547.76,38600.56,38666.55,38427.64,56160000.0,-0.17,-0.1673297961249265,0.7673117228607216
2019-03-21,38384.71,38548.18,38593.48,38202.28,55290000.0,-0.42,-0.4229817763730104,0.7673619860452262
2019-03-22,38531.87,38437.17,38721.05,38389.86,54200000.0,0.38,0.3833818205217776,0.7589148581229028
2019-03-25,38128.66,38520.35,38520.35,38053.15,36490000.0,-1.05,-1.0464324726518592,0.7436963385295937
2019-03-26,38329.13,38161.08,38372.89,38039.69,50860000.0,0.53,0.525772476661901,0.7384766569762288
2019-03-27,38965.01,38382.06,38981.12,38369.12,91760000.0,1.66,1.658999304184583,0.8119593359034426
2019-03-28,38552.95,38960.67,38960.67,38418.9,54350000.0,-1.06,-1.057512881428757,0.8293830390843616
2019-03-29,38649.34,38555.65,38733.37,38483.46,82770000.0,0.25,0.2500197779936375,0.832575189970911
2019-04-01,38354.85,38633.56,38633.56,38211.08,39700000.0,-0.76,-0.761953502957613,0.8349284359653663
2019-04-02,38036.03,38423.14,38557.74,37932.29,65300000.0,-0.83,-0.831237770451454,0.8392311157768444
2019-04-03,38022.8,38050.8,38119.14,37855.09,63000000.0,-0.03,-0.034782809877886844,0.8196185834972228
2019-04-04,37516.11,38037.79,38042.6,37413.09,63150000.0,-1.33,-1.332595179734275,0.8440316029206503
2019-04-05,37521.81,37517.13,37592.27,37307.14,48070000.0,0.02,0.015193472884034165,0.844976641397774
2019-04-08,36921.91,37552.9,37552.9,36738.96,73330000.0,-1.6,-1.5988034692356101,0.8702249486870217
2019-04-09,37129.97,36906.3,37270.58,36593.2,108850000.0,0.56,0.5635136427124099,0.8158941585876733
2019-04-10,36579.32,37138.79,37170.36,36464.85,73300000.0,-1.48,-1.4830337864533694,0.8512772408437439
2019-04-11,36787.64,36555.2,36910.03,36499.34,101700000.0,0.57,0.5695021121223665,0.8372001360102058
2019-04-12,37337.87,36788.89,37420.92,36741.7,125960000.0,1.5,1.495692575006169,0.853444598096029
2019-04-15,37504.08,37431.0,37698.79,37281.15,134910000.0,0.45,0.44515126331523547,0.8510364372078664
2019-04-16,37381.95,37519.57,37635.56,37339.21,95320000.0,-0.33,-0.3256445698708088,0.8513619507244131
2019-04-17,36752.57,37385.04,37418.67,36692.21,123090000.0,-1.68,-1.6836467867513583,0.8936189838708595
2019-04-18,36811.86,36737.51,36919.95,36419.36,151840000.0,0.16,0.16132205176400127,0.8923687623290981
2019-04-19,37292.47,36827.08,37729.12,36818.16,139070000.0,1.31,1.305584667550086,0.924837019110017
2019-04-22,36901.69,37474.8,37479.27,36839.29,104280000.0,-1.05,-1.0478791026713896,0.939365051711741
2019-04-23,36404.03,36901.24,36911.61,36136.11,95420000.0,-1.35,-1.3486103210991196,0.9632188888338289
2019-04-24,36504.25,36375.22,36733.05,36332.28,93220000.0,0.28,0.2752991907764013,0.9659092911354332
2019-04-25,36796.03,36520.0,36914.41,36515.16,84270000.0,0.8,0.7993041906079412,0.9830202128345265
2019-04-26,37130.63,36806.86,37158.35,36787.44,109320000.0,0.91,0.9093372301305358,0.9787098762253719
2019-04-29,37026.27,37201.59,37437.72,36949.92,132610000.00000001,-0.28,-0.28106175413668,0.9358406211253314
2019-04-30,36784.44,36993.38,37037.3,36708.2,82530000.0,-0.65,-0.653130871675689,0.9364832405441733
2019-05-02,36547.63,36776.22,36857.75,36508.22,50970000.0,-0.64,-0.6437776407633322,0.9406899881330134
2019-05-03,36122.95,36544.9,36556.42,36071.1,48580000.0,-1.16,-1.1619905312601708,0.9569922711275032
2019-05-06,35605.42,36127.08,36191.43,35570.38,54350000.0,-1.43,-1.432690297996142,0.9762071942278585
2019-05-07,35631.06,35597.8,35806.33,35491.2,54580000.0,0.07,0.07201150836024794,0.9663791497296329
2019-05-08,35035.03,35666.78,35697.73,34849.84,86780000.0,-1.67,-1.6727821176243385,0.9908444748102682
2019-05-09,34887.64,35025.23,35300.26,34828.94,60130000.0,-0.42,-0.42069323188819174,0.9196639208369324
2019-05-10,34716.53,34856.43,34875.7,34646.97,30120000.0,-0.49,-0.4904602317611695,0.910695109054333
2019-05-13,33900.38,34850.59,35227.92,33779.66,89960000.0,-2.35,-2.3508973967156344,0.9737401491955613
2019-05-14,33885.09,33932.93,34067.27,33691.66,82180000.0,-0.05,-0.0451027392613379,0.9741458033552854
2019-05-15,34291.65,33998.92,34443.91,33946.93,92190000.0,1.2,1.1998197437280034,1.0134699076632059
2019-05-16,33971.12,34361.39,34416.46,33574.85,85080000.0,-0.93,-0.9347173437265321,1.017439320948297
2019-05-17,33166.62,33933.67,33944.16,33005.99,63320000.0,-2.37,-2.368188037368213,1.0675626262484568
2019-05-20,33250.54,33037.18,33322.39,32352.4,132060000.0,0.25,0.25302548164389815,1.0716610234720154
2019-05-21,33442.1,33260.94,33549.62,32852.23,127620000.0,0.58,0.5761109443636059,1.0610309839100842
2019-05-22,34637.14,33618.29,34698.56,33618.29,140770000.0,3.57,3.573459800670409,1.2696464501532734
2019-05-23,35581.34,35086.46,35631.13,34897.68,164340000.0,2.73,2.7259756434855786,1.355341302017296
2019-05-24,35703.81,35635.17,35766.7,35435.91,110420000.0,0.34,0.34419726744412404,1.3522197890832424
2019-05-27,35697.37,35818.33,35892.29,35610.41,94510000.0,-0.02,-0.0180372906980919,1.3188070601204114
2019-05-28,34949.28,35690.61,35709.12,34900.07,122790000.0,-2.1,-2.0956445810993984,1.3607643419818767
2019-05-29,35959.43,35083.36,35993.61,35083.36,151480000.0,2.89,2.8903313601882585,1.4745594857472355
2019-05-30,35974.79,36218.83,36536.78,35655.25,176400000.0,0.04,0.04271480387758597,1.4447692585050234
2019-06-03,35505.29,35890.48,35890.48,35425.32,92620000.0,-1.31,-1.3050805855989722,1.4616867761595098
