Date,Price,Open,High,Low,Vol.,Change %,Log_Return,SPY_Log_Return,EEM_Log_Return,VIX_Level,VIX_Change,Days_Since_Last_Trade,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window
4/30/2021,44262.35,"44,863.11","45,056.90","44,151.69",,-1.34%,-0.013481425,0.006352799,-0.002363201,17.61000061,0.329999924,1,0,0,0
5/3/2021,44076.2,"44,262.35","44,326.01","43,630.07",,-0.42%,-0.004214474,-0.006592341,-0.017810062,18.61000061,1,3,1,0,0
5/4/2021,44563.59,"44,076.20","44,620.41","44,076.20",,1.11%,0.010997204,0.002154438,0,18.30999947,-0.300001144,1,0,0,0
5/5/2021,44943.61,"44,563.59","45,173.61","44,563.59",,0.85%,0.008491435,-0.006188491,-0.011364811,19.47999954,1.170000076,1,0,0,0
5/6/2021,45174.67,"44,943.61","45,243.83","44,889.59",,0.51%,0.005127939,0.000312934,0.004673341,19.14999962,-0.329999924,1,0,0,0
5/17/2021,45796.31,"45,174.67","45,806.98","45,174.67",,1.38%,0.013666989,0.00795383,0.009466296,18.38999939,-0.760000229,11,1,0,0
5/18/2021,45981.82,"45,796.31","46,033.92","45,618.78",,0.41%,0.004042581,-0.002547879,-0.000944717,19.71999931,0.909999847,1,0,0,0
5/19/2021,45682.11,"45,981.82","45,981.82","45,612.88",,-0.65%,-0.006539346,-0.008652943,0.01333224,21.34000015,1.620000839,1,0,0,0
5/20/2021,45574.07,"45,682.11","45,831.12","45,518.74",,-0.24%,-0.002367841,-0.002625311,-0.00298896,22.18000031,0.840000153,1,0,0,0
5/21/2021,45914.98,"45,574.07","45,948.11","45,560.13",,0.75%,0.007452511,0.010700513,0.00578299,20.67000008,-1.510000229,1,0,0,0
5/24/2021,46097.11,"45,914.98","46,314.83","45,914.98",,0.40%,0.003958833,-0.000818979,-0.01159978,20.14999962,-0.520000458,3,1,0,0
5/25/2021,46300.66,"46,097.11","46,369.19","46,048.84",,0.44%,0.004405958,0.010142583,0.00824591,18.39999962,-1.75,1,0,0,0
5/26/2021,46812.31,"46,300.66","46,856.27","46,300.66",,1.11%,0.010989987,-0.002221123,0.009843311,18.84000015,0.440000534,1,0,0,0
5/27/2021,46790.75,"46,812.31","47,204.13","46,675.69",,-0.05%,-0.000460669,0.001982671,0.007365189,17.36000061,-1.479999542,1,0,0,0
5/28/2021,47126.29,"46,790.75","47,246.50","46,698.23",,0.72%,0.007145486,0.000524723,0.000183385,16.73999977,-0.620000839,1,0,0,0
5/31/2021,47896.34,"47,126.29","47,979.68","47,126.29",,1.63%,0.016208073,0.001787276,0.006399267,16.76000023,0.020000458,3,1,0,0
6/1/2021,48191.26,"47,896.34","48,226.56","47,896.34",,0.62%,0.006138585,0.001787276,0.006399267,16.76000023,0.020000458,1,0,0,0
6/2/2021,48126.9,"48,191.26","48,286.46","47,960.46",,-0.13%,-0.001336404,-0.000881359,0.020384907,17.89999962,1.13999939,1,0,0,0
6/3/2021,48093.53,"48,126.90","48,434.40","48,010.32",,-0.07%,-0.000693616,0.001571405,0.001605871,17.47999954,-0.420000076,1,0,0,0
6/4/2021,48211.7,"48,093.53","48,426.53","48,093.53",,0.25%,0.002454074,-0.003718134,-0.010754838,18.04000092,0.560001373,1,0,0,0
6/7/2021,48302.66,"48,211.70","48,632.95","48,211.70",,0.19%,0.001884901,0.009104236,0.008970353,16.42000008,-1.620000839,3,1,0,0
6/8/2021,48147.98,"48,302.66","48,409.88","48,000.26",,-0.32%,-0.003207446,-0.000970793,-0.005013521,16.42000008,0,1,0,0,0
6/9/2021,47777.62,"48,147.98","48,311.92","47,725.94",,-0.77%,-0.007721856,0.000213232,-0.004858286,17.06999969,0.649999619,1,0,0,0
6/10/2021,48251.49,"47,777.62","48,287.52","47,777.62",,0.99%,0.009869379,-0.001493119,-0.002890234,17.88999939,0.819999695,1,0,0,0
6/11/2021,48304.72,"48,251.49","48,531.40","48,245.40",,0.11%,0.00110257,0.004637624,0.007980579,16.10000038,-1.789999008,1,0,0,0
6/14/2021,48726.08,"48,304.72","48,976.09","48,304.72",,0.87%,0.008685132,0.001651189,-0.003430517,15.64999962,-0.450000763,3,1,0,0
6/15/2021,48632.56,"48,726.08","48,841.47","48,511.58",,-0.19%,-0.001921145,0.002236509,0.002709231,16.38999939,0.739999771,1,0,0,0
6/16/2021,48480.9,"48,632.56","48,878.20","48,431.96",,-0.31%,-0.003123359,-0.001836017,-0.006877819,17.02000046,0.630001068,1,0,0,0
6/17/2021,48131.25,"48,480.90","48,544.65","48,115.84",,-0.72%,-0.007238252,-0.005598842,-0.013715121,18.14999962,1.129999161,1,0,0,0
6/18/2021,48238.67,"48,157.63","48,411.87","48,022.72",,0.22%,0.002229327,-0.000331694,0.005508673,17.75,-0.399999619,1,0,0,0
6/21/2021,48012.52,"48,238.67","48,370.42","47,963.97",,-0.47%,-0.004699171,-0.013582323,-0.006982875,20.70000076,2.950000763,3,1,0,0
6/22/2021,47987.14,"48,012.52","48,154.56","47,931.78",,-0.05%,-0.000528752,0.014214577,0.004232175,17.88999939,-2.810001373,1,0,0,0
6/23/2021,47900.7,"47,987.14","48,134.94","47,873.14",,-0.18%,-0.00180294,0.005331905,-0.004601066,16.65999985,-1.229999542,1,0,0,0
6/24/2021,47962.54,"47,900.70","48,118.23","47,897.39",,0.13%,0.001290171,-0.001205914,0.006069126,16.31999969,-0.340000153,1,0,0,0
6/25/2021,47703.94,"47,962.54","48,040.10","47,476.38",,-0.54%,-0.005406295,0.005898036,0.009125682,15.97000027,-0.349999428,1,0,0,0
6/28/2021,47002.35,"47,603.36","47,662.35","46,902.38",,-1.47%,-0.014816394,0.003546041,0.008322881,15.61999989,-0.350000381,3,1,0,0
6/29/2021,47137.77,"47,002.35","47,508.77","46,986.47",,0.29%,0.00287699,0.002013688,0.000900628,15.76000023,0.140000343,1,0,0,0
6/30/2021,47356.02,"47,137.77","47,460.31","47,137.77",,0.46%,0.004619359,0.000538102,-0.00072053,16.02000046,0.260000229,1,0,0,0
7/1/2021,47800.57,"47,356.02","47,843.34","47,356.02",,0.94%,0.009343614,0.000841134,-0.006506381,15.82999992,-0.190000534,1,0,0,0
7/2/2021,47686.18,"47,800.57","48,079.85","47,637.76",,-0.24%,-0.002395936,0.005521465,-0.005636853,15.47999954,-0.350000381,1,0,0,0
7/5/2021,47429.12,"47,686.18","47,739.50","47,375.13",,-0.54%,-0.005405242,0.00761446,-0.001094681,15.06999969,-0.409999847,3,1,0,0
7/6/2021,47346.16,"47,429.12","47,665.41","47,242.52",,-0.17%,-0.001750668,0.00761446,-0.001094681,15.06999969,-0.409999847,1,0,0,0
7/7/2021,47247.92,"47,346.16","47,375.36","47,034.95",,-0.21%,-0.002077086,-0.001823105,-0.017679937,16.44000053,1.370000839,1,0,0,0
7/8/2021,48053.17,"47,247.92","48,053.17","47,247.92",,1.70%,0.016899474,0.003527696,-0.001115518,16.20000076,-0.239999771,1,0,0,0
7/9/2021,47563.45,"48,053.17","48,053.17","47,544.08",,-1.02%,-0.010243497,-0.008181414,-0.021053352,19,2.799999237,1,0,0,0
7/12/2021,47447.08,"47,563.45","47,715.28","47,407.85",,-0.24%,-0.002449624,0.010618248,0.017139289,16.18000031,-2.819999695,3,1,0,0
7/13/2021,47480.49,"47,447.08","47,586.07","47,439.89",,0.07%,0.000703905,0.003575642,0.000933329,16.17000008,-0.010000229,1,0,0,0
7/14/2021,47491.47,"47,480.49","47,594.66","47,442.19",,0.02%,0.000231226,-0.003415018,0.000932459,17.12000084,0.950000763,1,0,0,0
7/15/2021,47628.26,"47,491.47","47,737.38","47,388.42",,0.29%,0.002876167,0.001491439,0.004277831,16.32999992,-0.790000916,1,0,0,0
7/16/2021,47834.33,"47,628.26","47,889.70","47,627.61",,0.43%,0.0043173,-0.00342153,0.002409776,17.01000023,0.680000305,1,0,0,0
7/19/2021,47873.26,"47,834.33","48,006.44","47,751.38",,0.08%,0.00081352,-0.007874542,-0.007806502,18.45000076,1.440000534,3,1,0,0
7/23/2021,47793.07,"47,873.26","47,946.45","47,686.50",,-0.17%,-0.001676452,-0.014878045,-0.016936806,22.5,4.049999237,4,1,0,0
7/26/2021,47672.68,"47,793.07","47,930.54","47,606.89",,-0.25%,-0.002522162,0.010235444,-0.014932662,17.20000076,-0.489999771,3,1,0,0
7/27/2021,47686.99,"47,672.68","47,910.12","47,616.73",,0.03%,0.000300127,0.002451884,-0.019227874,17.57999992,0.379999161,1,0,0,0
7/28/2021,47318.03,"47,686.99","47,870.56","47,241.55",,-0.77%,-0.007767208,-0.004567933,-0.020396623,19.36000061,1.780000687,1,0,0,0
7/29/2021,47312.33,"47,318.03","47,353.91","46,955.10",,-0.01%,-0.000120469,-0.000410248,0.026782861,18.30999947,-1.050001144,1,0,0,0
7/30/2021,47055.29,"47,312.33","47,642.79","46,925.16",,-0.54%,-0.005447645,0.004138705,0.005002879,17.70000076,-0.609998703,1,0,0,0
8/2/2021,47453.25,"47,055.29","47,508.74","47,047.14",,0.85%,0.008421723,-0.004868079,-0.009643382,18.23999977,0.539999008,3,1,0,0
8/3/2021,47758.32,"47,453.25","47,808.63","47,453.25",,0.64%,0.006408277,-0.002100393,0.007145235,19.45999908,1.219999313,1,0,0,0
8/4/2021,47789.88,"47,758.32","47,980.12","47,709.38",,0.07%,0.000660609,0.008102563,0.004224129,18.04000092,-1.419998169,1,0,0,0
8/5/2021,47640.88,"47,789.88","47,896.39","47,582.77",,-0.31%,-0.003122685,-0.004931059,0.005160063,17.96999931,-0.070001602,1,0,0,0
8/6/2021,47489.95,"47,640.88","47,752.77","47,425.03",,-0.32%,-0.003173106,0.006313065,-0.001526149,17.28000069,-0.689998627,1,0,0,0
8/9/2021,47123.62,"47,489.95","47,625.42","47,053.86",,-0.77%,-0.007743748,0.001650986,-0.00843583,16.14999962,-1.130001068,3,1,0,0
8/10/2021,47135.48,"47,123.62","47,272.88","46,928.16",,0.03%,0.000251647,-0.000813986,0.003267948,16.71999931,0.569999695,1,0,0,0
8/11/2021,47377.38,"47,135.48","47,627.59","47,135.48",,0.51%,0.005118891,0.001243293,0.001342412,16.79000092,0.070001602,1,0,0,0
8/12/2021,47270.76,"47,377.38","47,555.99","47,175.00",,-0.23%,-0.002252977,0.002481738,0.002679267,16.17000008,-0.620000839,1,0,0,0
8/13/2021,47169.84,"47,270.76","47,320.31","47,123.38",,-0.21%,-0.002137217,0.002992424,-0.008830902,15.59000015,-0.579999924,1,0,0,0
8/16/2021,46912.79,"47,169.84","47,173.03","46,672.19",,-0.54%,-0.005464359,0.001818203,-0.002509805,15.44999981,-0.140000343,3,1,0,0
8/17/2021,47258.45,"46,912.79","47,274.52","46,912.79",,0.74%,0.007341128,0.002351829,-0.009127232,16.12000084,0.67000103,1,0,0,0
8/20/2021,47599.82,"47,258.45","47,644.34","47,258.45",,0.72%,0.007197506,-0.006576611,-0.018508081,17.90999985,1.789999008,3,1,0,0
8/23/2021,48112.21,"47,599.82","48,144.89","47,599.82",,1.08%,0.010707011,0.007925545,-0.000807891,18.55999947,-3.11000061,3,1,0,0
8/24/2021,47828.71,"48,112.21","48,114.95","47,739.53",,-0.59%,-0.005909904,0.008758068,0.015038041,17.14999962,-1.409999847,1,0,0,0
8/25/2021,47635.9,"47,828.71","47,916.76","47,617.93",,-0.40%,-0.004039408,0.00158633,0.022433018,17.21999931,0.069999695,1,0,0,0
8/26/2021,47363.27,"47,635.90","47,759.50","47,262.11",,-0.57%,-0.005739645,0.002095982,0.001166768,16.79000092,-0.429998398,1,0,0,0
8/27/2021,47136.53,"47,363.27","47,392.24","46,869.10",,-0.48%,-0.00479875,-0.005920451,-0.009569378,18.84000015,2.049999237,1,0,0,0
8/30/2021,47365.7,"47,136.53","47,468.14","47,136.53",,0.49%,0.004850054,0.008901092,0.012286775,16.38999939,-2.450000763,3,1,0,0
8/31/2021,47419.74,"47,365.70","47,596.04","47,349.49",,0.11%,0.00114026,0.004388009,0.002129976,16.19000053,-0.199998856,1,0,0,0
9/1/2021,47413.46,"47,419.74","47,628.59","47,355.14",,-0.01%,-0.000132443,-0.0014829,0.013639658,16.47999954,0.289999008,1,0,0,0
9/2/2021,46903.06,"47,413.46","47,489.40","46,874.64",,-1.08%,-0.010823236,0.0005314,0.012702776,16.11000061,-0.369998932,1,0,0,0
9/3/2021,46957.47,"46,903.06","47,113.42","46,879.28",,0.12%,0.00115938,0.003071979,-0.004531689,16.40999985,0.299999237,1,0,0,0
9/6/2021,46918.52,"46,957.47","47,087.30","46,888.95",,-0.08%,-0.000829818,-0.000242985,0.005285031,16.40999985,0,3,1,0,0
9/7/2021,46729.96,"46,918.52","46,994.84","46,617.98",,-0.40%,-0.00402698,-0.000242985,0.005285031,16.40999985,0,1,0,0,0
9/8/2021,46396.71,"46,729.96","46,875.49","46,309.86",,-0.71%,-0.007156949,-0.003581738,0.005818682,18.13999939,1.729999542,1,0,0,0
9/9/2021,46625.12,"46,396.71","46,665.48","46,396.71",,0.49%,0.0049109,-0.001218954,-0.014706178,17.95999908,-0.180000305,1,0,0,0
9/10/2021,47198.29,"46,625.12","47,226.11","46,625.12",,1.23%,0.012218211,-0.004289473,-0.001901016,18.79999924,0.840000153,1,0,0,0
9/13/2021,47270.46,"47,198.29","47,369.98","47,168.75",,0.15%,0.001527913,-0.00791563,-0.001142249,20.95000076,2.150001526,3,1,0,0
9/14/2021,46891.34,"47,270.46","47,387.34","46,607.21",,-0.80%,-0.008052566,0.00255584,0.002663465,19.37000084,-1.579999924,1,0,0,0
9/15/2021,46716.72,"46,891.34","46,952.31","46,505.13",,-0.37%,-0.00373088,-0.005411121,-0.008395345,19.45999908,0.089998245,1,0,0,0
9/16/2021,46920.46,"46,716.72","46,958.37","46,623.41",,0.44%,0.004351697,0.008317879,-0.000191556,18.18000031,-1.279998779,1,0,0,0
9/17/2021,46636.08,"46,920.46","47,181.74","46,555.87",,-0.61%,-0.006079337,-0.001586504,-0.011371554,18.69000053,0.510000229,1,0,0,0
9/20/2021,46528.21,"46,636.08","46,691.23","46,215.18",,-0.23%,-0.002315695,-0.009788671,-0.004273528,20.80999947,2.119998932,3,1,0,0
9/21/2021,46008.85,"46,528.21","46,833.14","45,778.19",,-1.12%,-0.011225026,-0.01681494,-0.027231282,25.70999908,4.899999619,1,0,0,0
9/22/2021,45597.24,"46,008.85","46,031.89","44,788.17",,-0.89%,-0.008986581,-0.000945073,0.007374171,24.36000061,-1.349998474,1,0,0,0
9/23/2021,45296.88,"45,597.24","45,939.39","45,083.51",,-0.66%,-0.006609032,0.00970762,0.01243234,20.87000084,-3.489999771,1,0,0,0
9/24/2021,45073.52,"45,296.88","45,424.26","44,861.09",,-0.49%,-0.004943222,0.012076723,0.007814134,18.62999916,-2.240001678,1,0,0,0
9/27/2021,44817.76,"45,073.52","45,236.48","44,341.51",,-0.57%,-0.005690445,0.00164592,-0.011941014,17.75,-0.879999161,3,1,0,0
9/28/2021,45274.93,"44,817.76","45,294.37","44,747.22",,1.02%,0.010148968,-0.002865116,0.006477412,18.76000023,1.010000229,1,0,0,0
9/29/2021,44366.74,"45,274.93","45,342.26","43,975.04",,-2.01%,-0.020263368,-0.020357682,-0.012997309,23.25,4.489999771,1,0,0,0
9/30/2021,44899.6,"44,366.74","44,899.60","43,972.09",,1.20%,0.011938796,0.001681715,-0.009359808,22.55999947,-0.690000534,1,0,0,0
10/1/2021,44871.7,"44,899.60","45,003.26","44,599.61",,-0.06%,-0.00062158,-0.012297511,0.00797133,23.13999939,0.579999924,1,0,0,0
10/4/2021,45044.5,"44,871.70","45,105.04","44,561.82",,0.39%,0.003843584,0.011813976,-0.000993012,21.10000038,-2.039999008,3,1,0,0
10/5/2021,44666.57,"45,044.50","45,101.36","44,593.75",,-0.84%,-0.008425543,-0.012979875,-0.014812101,22.95999908,1.859998703,1,0,0,0
10/6/2021,44373.23,"44,666.57","44,795.20","44,284.55",,-0.66%,-0.006588987,0.010351267,0.007033178,21.29999924,-1.659999847,1,0,0,0
10/7/2021,44586.04,"44,373.23","44,947.38","44,373.23",,0.48%,0.004784446,0.004147377,-0.005622597,21,-0.299999237,1,0,0,0
10/8/2021,44477.23,"44,586.05","44,670.50","44,338.17",,-0.24%,-0.002443433,0.008608616,0.019344348,19.54000092,-1.459999084,1,0,0,0
10/11/2021,43829.35,"44,477.24","44,544.10","43,718.37",,-1.46%,-0.014673689,-0.001825408,0.003745757,18.77000046,-0.770000458,3,1,0,0
10/12/2021,43883.08,"43,829.35","44,051.16","43,149.28",,0.12%,0.00122514,-0.007266093,-0.001969454,20,1.229999542,1,0,0,0
10/13/2021,43221.78,"43,883.08","44,172.74","43,067.61",,-1.51%,-0.01518429,-0.002464448,-0.005139517,19.85000038,-0.149999619,1,0,0,0
10/14/2021,44333.68,"43,221.78","44,431.65","43,046.25",,2.57%,0.025400124,0.003591067,0.01377705,18.63999939,-1.210000992,1,0,0,0
10/15/2021,44821.53,"44,333.68","44,834.83","44,197.14",,1.10%,0.010943945,0.01668083,0.00312259,16.86000061,-1.779998779,1,0,0,0
10/18/2021,44629.45,"44,821.53","44,990.11","44,442.28",,-0.43%,-0.004294649,0.007586787,0.012008504,16.29999924,-0.560001373,3,1,0,0
10/20/2021,45499.46,"44,629.45","45,563.61","44,629.45",,1.95%,0.019306503,0.002956179,-0.00250577,16.30999947,0.010000229,2,1,0,0
10/21/2021,45821.4,"45,499.46","46,164.48","45,481.99",,0.71%,0.007050773,0.003920007,-0.000190344,15.48999977,-0.210000038,1,0,0,0
10/22/2021,45578.36,"45,821.40","46,037.95","45,180.72",,-0.53%,-0.005318188,0.002604922,-0.00649857,15.01000023,-0.479999542,1,0,0,0
10/25/2021,45429.22,"45,608.03","45,655.25","45,308.07",48.92M,-0.33%,-0.003277532,-0.001036782,-0.002111659,15.43000031,0.420000076,3,1,0,0
10/26/2021,45255.98,"45,483.54","45,516.78","45,213.63",69.35M,-0.38%,-0.003820694,0.005348538,0.005175061,15.23999977,-0.190000534,1,0,0,0
10/27/2021,45851.04,"45,544.03","46,024.76","45,537.46",88.03M,1.31%,0.013063065,0.000899477,-0.005175061,15.97999954,0.739999771,1,0,0,0
10/28/2021,45990.73,"45,865.92","46,061.63","45,765.76",95.42M,0.30%,0.003041973,-0.004439878,-0.008103386,16.97999954,1,1,0,0,0
10/29/2021,46218.93,"45,980.40","46,292.03","45,681.59",138.13M,0.50%,0.0049496,0.009602338,0.000968043,16.53000069,-0.449998856,1,0,0,0
11/1/2021,46946.21,"46,184.71","47,251.71","46,184.71",,1.57%,0.015613024,0.002027217,-0.014621479,16.26000023,-0.270000458,3,1,0,0
11/2/2021,47112.92,"46,974.78","47,314.75","46,974.78",,0.36%,0.003544795,0.001718787,0.007824751,16.40999985,0.149999619,1,0,0,0
11/3/2021,47032.44,"47,112.92","47,317.27","46,968.41",,-0.17%,-0.001709697,0.004034939,-0.009003838,16.03000069,-0.379999161,1,0,0,0
11/4/2021,47219.18,"47,032.44","47,242.82","46,936.48",,0.40%,0.00396259,0.00608656,0.004707779,15.10000038,-0.930000305,1,0,0,0
11/5/2021,47295.8,"47,219.18","47,608.46","47,184.15",,0.16%,0.001621331,0.004701769,-0.002351161,15.43999958,0.339999199,1,0,0,0
11/8/2021,47115.04,"47,295.80","47,442.57","47,020.85",,-0.38%,-0.003829226,0.0034633,-0.001177531,16.47999954,1.039999962,3,1,0,0
11/9/2021,46399.91,"47,115.04","47,174.49","46,306.91",,-1.52%,-0.015294751,0.000853511,0.009187897,17.21999931,0.739999771,1,0,0,0
11/10/2021,46629.88,"46,399.91","46,755.32","46,399.91",,0.50%,0.004944018,-0.003310981,-0.00389956,17.78000069,0.560001373,1,0,0,0
11/11/2021,46348.18,"46,629.88","46,843.69","46,323.59",,-0.60%,-0.006059513,-0.008077135,-0.004110807,18.72999954,0.949998856,1,0,0,0
11/12/2021,45749.15,"46,348.18","46,409.11","45,717.21",,-1.29%,-0.013008812,0.000323341,0.017114449,17.65999985,-1.069999695,1,0,0,0
11/15/2021,45736.26,"45,749.15","45,910.96","45,544.99",,-0.03%,-0.000281794,0.007518523,0.002696024,16.29000092,-1.369998932,3,1,0,0
11/16/2021,46542.91,"45,736.26","46,623.76","45,736.26",,1.76%,0.017483264,0.000342219,-0.003274625,16.48999977,0.199998856,1,0,0,0
11/17/2021,46194.42,"46,542.91","46,655.90","46,071.98",,-0.75%,-0.007515671,0.003950026,0.001349659,16.37000084,-0.119998932,1,0,0,0
11/18/2021,46110.5,"46,194.42","46,292.57","45,728.42",,-0.18%,-0.001818322,-0.002432098,-0.005215803,17.11000061,0.739999771,1,0,0,0
11/19/2021,46489.41,"46,110.50","46,601.79","46,001.41",,0.82%,0.008183855,0.00339067,-0.012277363,17.59000015,0.479999542,1,0,0,0
11/22/2021,45745,"46,489.41","46,599.19","45,716.60",,-1.60%,-0.016142049,-0.001789835,-0.001569873,17.90999985,0.319999695,3,1,0,0
11/23/2021,44948.52,"45,745.00","45,915.61","44,881.15",,-1.74%,-0.017564661,-0.002819175,-0.008084519,19.17000008,1.260000229,1,0,0,0
11/24/2021,44363.7,"44,948.52","44,983.91","44,210.99",,-1.30%,-0.013096267,0.001324976,-0.00099037,19.37999916,0.209999084,1,0,0,0
11/25/2021,43935.75,"44,363.70","44,516.82","43,735.65",,-0.96%,-0.009693228,0.002666491,-0.001388117,18.57999992,-0.799999237,1,0,0,0
11/26/2021,44114.16,"43,935.75","44,333.71","43,736.43",,0.41%,0.00405248,0.002666491,-0.001388117,18.57999992,-0.799999237,1,0,0,0
11/29/2021,45330.05,"44,114.16","45,416.99","43,933.50",,2.76%,0.027189349,-0.02255566,-0.034113676,28.62000084,10.04000092,3,1,0,0
11/30/2021,45072.38,"45,330.05","45,757.60","44,727.96",,-0.57%,-0.005700526,0.012191978,0.003893738,22.95999908,-5.660001755,1,0,0,0
12/1/2021,45369.14,"45,072.38","45,459.83","45,072.38",,0.66%,0.006562496,-0.019649399,-0.001023116,27.19000053,4.23000145,1,0,0,0
12/2/2021,43234.15,"45,369.14","45,369.14","43,087.47",,-4.71%,-0.048201446,-0.011169418,0.003678695,31.12000084,3.930000305,1,0,0,0
12/3/2021,43232.83,"43,234.15","43,590.52","42,752.76",,0.00%,-3.05E-05,0.015200285,0.012165663,27.95000076,-3.170000076,1,0,0,0
12/6/2021,43280.77,"43,232.83","43,547.95","42,972.02",,0.11%,0.001108265,-0.008739451,-0.01420777,30.67000008,2.719999313,3,1,0,0
12/7/2021,43853.49,"43,280.77","44,066.16","43,280.77",,1.32%,0.01314588,0.011773656,0.007737643,27.18000031,-3.489999771,1,0,0,0
12/8/2021,43846.87,"43,853.49","44,139.22","43,653.06",,-0.02%,-0.000150969,0.020473946,0.015697678,21.88999939,-5.290000916,1,0,0,0
12/9/2021,43518.84,"43,846.87","43,996.62","43,273.76",,-0.75%,-0.007509389,0.002644396,0.00398565,19.89999962,-1.989999771,1,0,0,0
12/10/2021,43395.78,"43,518.84","43,606.41","43,044.99",,-0.28%,-0.002831746,-0.006774473,-0.004784655,21.57999992,1.680000305,1,0,0,0
12/13/2021,42876.37,"43,395.78","43,478.61","42,806.68",,-1.20%,-0.012041343,0.009369529,0.000799006,18.69000053,-2.88999939,3,1,0,0
12/14/2021,43246.71,"42,876.37","43,265.80","42,715.42",,0.86%,0.008600303,-0.008897838,-0.015985764,20.30999947,1.619998932,1,0,0,0
12/15/2021,44366.86,"43,246.71","44,507.47","43,246.71",,2.59%,0.025571633,-0.00690388,-0.002266456,21.88999939,1.579999924,1,0,0,0
12/16/2021,43731.2,"44,366.86","44,392.54","43,607.80",,-1.43%,-0.014430988,0.015504217,-0.002891997,19.29000092,-2.599998474,1,0,0,0
12/17/2021,43900.68,"43,731.20","44,003.75","43,556.61",,0.39%,0.003868004,-0.008857532,0.001240489,20.56999969,1.279998779,1,0,0,0
12/20/2021,44339.95,"43,900.68","44,484.76","43,808.84",,1.00%,0.009956267,-0.010700033,-0.004971041,21.56999969,1,3,1,0,0
12/21/2021,44177.07,"44,339.95","44,594.66","44,122.13",,-0.37%,-0.0036802,-0.010690387,-0.015063132,22.87000084,1.300001144,1,0,0,0
12/22/2021,44174.97,"44,177.07","44,292.91","44,091.20",,0.00%,-4.75E-05,0.01760326,0.016722864,21.01000023,-1.86000061,1,0,0,0
12/23/2021,44266.9,"44,174.97","44,446.99","44,108.69",,0.21%,0.00207888,0.009948913,0.004756474,18.62999916,-2.380001068,1,0,0,0
12/24/2021,44118.39,"44,266.90","44,467.85","44,041.52",,-0.34%,-0.003360517,0.006202929,0.005144567,17.95999908,-0.670000076,1,0,0,0
12/27/2021,43913.44,"44,118.39","44,167.58","43,846.95",,-0.46%,-0.004656279,0.006202929,0.005144567,17.95999908,-0.670000076,3,1,0,0
12/28/2021,44043.74,"43,913.44","44,117.17","43,906.41",,0.30%,0.002962807,0.014052965,0.004505446,17.68000031,-0.279998779,1,0,0,0
12/29/2021,44260.11,"44,043.74","44,264.84","43,941.64",,0.49%,0.004900589,-0.000817607,-0.003274713,17.54000092,-0.13999939,1,0,0,0
12/30/2021,44416.2,"44,260.11","44,589.28","44,260.11",,0.35%,0.003520448,0.001278392,-0.004520084,16.95000076,-0.590000153,1,0,0,0
12/31/2021,44596.07,"44,416.20","44,646.49","44,307.27",,0.40%,0.004041471,-0.002768371,0.011390781,17.32999992,0.379999161,1,0,0,0
1/3/2022,44886.89,"44,596.07","44,905.35","44,509.57",,0.65%,0.006500031,-0.00252327,-0.004901208,17.21999931,-0.11000061,3,1,0,0
1/4/2022,45390.84,"44,886.89","45,406.08","44,886.89",,1.12%,0.011164553,0.005773285,0.00713936,16.60000038,-0.619998932,1,0,0,0
1/5/2022,45407.89,"45,390.84","45,438.16","45,241.45",,0.04%,0.000375556,-0.000335032,-0.003461225,16.90999985,0.309999466,1,0,0,0
1/6/2022,45082.3,"45,407.89","45,407.89","45,021.32",,-0.72%,-0.00719617,-0.019389052,-0.016451112,19.72999954,2.819999695,1,0,0,0
1/7/2022,45345.65,"45,082.30","45,364.19","44,968.90",,0.58%,0.005824543,-0.000939906,0.004551115,19.61000061,-0.119998932,1,0,0,0
1/10/2022,45887.63,"45,345.65","45,967.29","45,206.00",,1.20%,0.01188133,-0.0039611,0.009040473,18.76000023,-0.850000381,3,1,0,0
1/11/2022,45881.13,"45,887.63","46,057.24","45,524.23",,-0.01%,-0.00014166,-0.001245266,0,19.39999962,0.63999939,1,0,0,0
1/12/2022,45916.25,"45,881.13","46,220.40","45,872.48",,0.08%,0.000765163,0.00906709,0.022850014,18.40999985,-0.989999771,1,0,0,0
1/13/2022,45763.2,"45,916.25","46,002.77","45,693.80",,-0.33%,-0.00333881,0.002699796,0.01645727,17.62000084,-0.789999008,1,0,0,0
1/14/2022,45763.45,"45,763.20","45,987.88","45,734.30",,0.00%,5.46E-06,-0.013874117,-0.014260517,20.30999947,2.689998627,1,0,0,0
1/17/2022,45612.2,"45,763.30","45,763.30","45,385.97",,-0.33%,-0.003310513,0.000408708,-0.000398929,19.19000053,-1.119998932,3,1,0,0
1/18/2022,45507.41,"45,612.20","45,758.10","45,469.46",,-0.23%,-0.002300055,0.000408708,-0.000398929,19.19000053,-1.119998932,1,0,0,0
1/19/2022,44833.43,"45,507.41","45,575.77","44,734.24",,-1.48%,-0.014921103,-0.01786827,-0.017920782,22.79000092,3.600000381,1,0,0,0
1/20/2022,44825.97,"44,833.43","44,875.44","44,275.23",,-0.02%,-0.000166408,-0.010437757,0.004257551,23.85000038,1.059999466,1,0,0,0
1/21/2022,45018.28,"44,825.97","45,149.19","44,755.74",,0.43%,0.004280971,-0.011129888,0.005849857,25.59000015,1.739999771,1,0,0,0
