Date,Close,Log_Return,SPY_Log_Return,EEM_Log_Return,VEA_Close_Log_Return,VIX_Change,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window,USDPKR_Log_Return,annual_gdp_growth,RSI_OB,RSI_OS,MACD_Hist,True_Range,Trend_Regime,kibor_rate_change_5,kibor_rate_change_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,days_since_high_63,days_since_high_252
2023-06-14,41536.87,1.71e-05,0.006571464,0.009965301,0.0025624385594829246,-0.400000572,0,0,0,0.0,-0.414936,0.0,0.0,-8.910316906833259,295.83000000000175,0.008577660039436467,-0.010000000000001563,0.03999999999999915,-0.005653742561164243,-0.003162640323819188,0.005682768604353461,0.004923068994542978,-0.007872874308336386,28.0,208.0
2023-06-15,41404.5,-0.003191896,0.001190159,0.007409266,0.009339962520307415,-0.729999542,0,0,0,-0.0012198523767356008,-0.414936,0.0,0.0,-28.27248236390315,370.2099999999991,0.007732805653194691,0.019999999999999574,0.07000000000000028,1.7093539701251714e-05,-0.005653742561164243,-0.003162640323819188,-0.010711261984433729,-0.0015506381323446838,29.0,209.0
2023-06-16,41335.53,-0.00166715,0.012321434,0.009307043,-0.0029624059681527285,0.619999886,0,0,0,0.0008714597501410787,-0.414936,0.0,0.0,-44.46170181535666,332.50999999999476,0.0067405790940595,0.0,0.060000000000002274,-0.003186807287116289,1.7093539701251714e-05,-0.005653742561164243,0.005682768604353461,0.00199933517017592,30.0,210.0
2023-06-19,40650.45,-0.016712515,-0.00341214,-0.003418904,0.0,-0.960000038,1,0,0,-0.006585896104128817,-0.414936,0.0,0.0,-97.0308781881918,874.0500000000029,0.005697785129640448,0.0,0.05000000000000071,-0.0016657609680107432,-0.003186807287116289,1.7093539701251714e-05,-0.003162640323819188,0.006825813952138882,31.0,211.0
2023-06-20,40647.48,-7.31e-05,-0.00341214,-0.003418904,-0.02271845591279275,-0.960000038,0,0,0,0.006585896104128828,-0.414936,0.0,0.0,-125.89472400517084,232.8000000000029,0.0046602003888011004,0.05000000000000071,0.08000000000000185,-0.01657363532051004,-0.0016657609680107432,-0.003186807287116289,-0.005653742561164243,0.006588849318167611,32.0,212.0
2023-06-21,40229.76,-0.010329821,-0.00520169,-0.019763477,0.0015162938773452476,0.340000153,0,0,0,0.0,-0.414936,0.0,0.0,-164.568873911828,613.6299999999974,0.0033569494392258494,0.060000000000002274,0.05000000000000071,-7.306192182354732e-05,-0.01657363532051004,-0.0016657609680107432,1.7093539701251714e-05,0.004923068994542978,33.0,213.0
2023-06-22,40181.84,-0.001191868,-0.005136879,-0.004751941,-0.006079102465108167,-0.680000305,0,0,0,-0.0017436796048268398,-0.414936,0.0,0.0,-183.389711688326,287.22000000000116,0.002361757361929152,0.029999999999997584,0.03999999999999915,-0.010276651836719108,-7.306192182354732e-05,-0.01657363532051004,-0.003186807287116289,-0.010711261984433729,34.0,214.0
2023-06-23,40090.36,-0.002279246,0.003603182,-0.003515618,-0.016246194341903313,-0.289999962,0,0,0,-0.0008729812863448423,-0.414936,0.0,0.0,-191.14217381504906,341.15000000000146,0.0012356726546881576,0.00999999999999801,0.00999999999999801,-0.0011911579885141022,-0.010276651836719108,-7.306192182354732e-05,-0.0016657609680107432,0.005682768604353461,35.0,215.0
2023-06-26,41386.57,0.031820526,-0.007588747,-0.014698892,0.003093911631483682,0.529999733,1,0,0,-0.01047058164185812,-0.414936,0.0,0.0,-102.55601005819315,1401.5199999999968,0.0005271117169282394,-0.03999999999999915,-0.05000000000000071,-0.002276650347520115,-0.0011911579885141022,-0.010276651836719108,-0.01657363532051004,-0.003162640323819188,36.0,216.0
2023-06-27,41452.68,0.001596104,-0.004094188,0.003313422,0.008130996092464874,0.81000042,0,0,0,0.01029593654785901,-0.414936,0.0,0.0,-36.498857442912254,398.0500000000029,-0.0005295945849550343,0.8099999999999987,0.7999999999999972,0.03233221153414445,-0.002276650347520115,-0.0011911579885141022,-7.306192182354732e-05,-0.005653742561164243,37.0,217.0
2023-07-03,43903.29,0.057436725,0.010903754,0.010126766,0.012398195001492507,-0.510000229,1,0,0,-0.01036434983633215,-0.414936,1.0,0.0,164.23113000623664,2481.269999999997,0.0007459606332510437,0.8299999999999983,0.7899999999999991,0.0015973780866596066,0.03233221153414445,-0.002276650347520115,-0.010276651836719108,1.7093539701251714e-05,0.0,0.0
2023-07-04,43502.89,-0.009161888,0.001149955,0.011060737,0.0,-0.020000458,0,0,0,0.010014861451450478,-0.414936,0.0,0.0,256.5297299635896,1023.1399999999994,0.0018431523056816853,0.8200000000000003,0.7999999999999972,0.059118252426622275,0.0015973780866596066,0.03233221153414445,-0.0011911579885141022,-0.003186807287116289,1.0,1.0
2023-07-05,43553.81,0.001169812,0.001149955,0.011060737,-0.01086731012820308,-0.020000458,0,0,0,-0.04454338447063054,-0.414936,0.0,0.0,304.2446966691438,577.2000000000044,0.002894049297331395,0.8399999999999999,0.7999999999999972,-0.009120045445341396,0.059118252426622275,0.0015973780866596066,-0.002276650347520115,-0.0016657609680107432,2.0,2.0
2023-07-06,44211.72,0.014992727,-0.001488366,-0.006017865,-0.01785953250106223,0.61000061,0,0,0,0.01185837121566773,-0.414936,1.0,0.0,359.5574569356349,662.6299999999974,0.004172852582507243,0.8900000000000006,0.8399999999999999,0.0011704969485935024,-0.009120045445341396,0.059118252426622275,0.03233221153414445,-0.01657363532051004,0.0,0.0
2023-07-07,44284.92,0.0016543,-0.007861384,-0.020582544,0.008418327455941337,1.259999275,0,0,0,-0.000541836545859766,-0.414936,1.0,0.0,378.5984503330451,206.77000000000407,0.005194992652767567,0.0,0.8999999999999986,0.015105681913935909,0.0011704969485935024,-0.009120045445341396,0.0015973780866596066,-7.306192182354732e-05,0.0,0.0
2023-07-10,44561.82,0.006233226,-0.002528056,0.011233094,0.0026437320631947825,-0.609999657,1,0,0,-0.021301874229234467,-0.414936,1.0,0.0,386.0435982889303,341.66999999999825,0.006409677597842221,0.010000000000001563,0.8900000000000006,0.0016556695826355217,0.015105681913935909,0.0011704969485935024,0.059118252426622275,-0.010276651836719108,0.0,0.0
2023-07-11,45179.23,0.013760029,0.002528056,0.000761376,0.009634377696590425,0.239999771,0,0,0,0.030294740589798363,-0.414936,1.0,0.0,406.6810892700086,688.6699999999983,0.008644867534746234,0.019999999999999574,0.889999999999997,0.006252692790231995,0.0016556695826355217,0.015105681913935909,-0.009120045445341396,-0.0011911579885141022,0.0,0.0
2023-07-12,45581.13,0.008856347,0.006348367,0.010095991,0.018994766418919205,-0.229999542,0,1,1,-0.0019714596615116606,-0.414936,1.0,0.0,419.82518070715014,403.07999999999447,0.011050304135624031,0.05000000000000071,0.8999999999999986,0.013855134283115023,0.006252692790231995,0.0016556695826355217,0.0011704969485935024,-0.002276650347520115,0.0,0.0
