Date,Price,Open,High,Low,Change %,Log_Return,SPY_Log_Return,EEM_Log_Return,VIX_Level,VIX_Change,Days_Since_Last_Trade,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window,Close,Volume,prev_close,daily_return,year,SPY_Close,VEA_Close,USDPKR_Close,SPY_Close_Log_Return,VEA_Close_Log_Return,USDPKR_Log_Return,annual_gdp_growth,cpi,kibor_rate
2021-03-24,45544.19,45407.33,45593.61,45258.99,0.3,0.003009518,0.007953483,-0.002963183,18.87999916,-2.070001602,2,1,0,0,45544.19,,45407.33,0.0030140508151437206,2021,387.5199890136719,48.56999969482422,155.8000030517578,-0.012998368957987633,-0.019572471879975795,0.008517629918758853,6.513885759,143.61,7.77
2021-03-25,45726.16,45544.2,46000.11,45544.2,0.4,0.0039875,-0.005096245,-0.0231433,21.20000076,0.900001526,1,0,0,0,45726.16,,45544.19,0.003995460233237269,2021,389.70001220703125,48.880001068115234,155.8000030517578,0.005609811654462973,0.006362286640686439,0.0,6.513885759,143.61,7.87
2021-03-26,45521.63,45726.16,45757.56,45436.91,-0.45,-0.004482965,0.005609704,0.004633099,19.80999947,-1.390001297,1,0,0,0,45521.63,,45726.16,-0.0044729319059375605,2021,395.9800109863281,49.54999923706055,154.8000030517578,0.01598648900436745,0.013613908663507172,-0.006439172154485826,6.513885759,143.61,7.88
2021-03-29,44431.8,45521.63,45521.63,44315.43,-2.39,-0.024232168,0.01598643,0.025669129,18.86000061,-0.949998856,3,1,0,0,44431.8,,45521.63,-0.023940926544150476,2021,395.7799987792969,49.310001373291016,154.66000366210938,-0.0005052344367457635,-0.004855317292444767,-0.0009047980104833177,6.513885759,143.61,7.89
2021-03-30,44491.03,44431.8,44808.63,44199.26,0.13,0.001332167,-0.000505149,-0.006969845,20.73999977,1.879999161,1,0,0,0,44491.03,,44431.8,0.0013330542539351509,2021,394.7300109863281,49.25,153.85000610351562,-0.002656483529543106,-0.0012175604680888952,-0.005251041419431197,6.513885759,143.61,7.88
2021-03-31,44587.85,44491.03,45133.25,44477.9,0.22,0.002173805,-0.002656452,0.003208386,19.61000061,-1.129999161,1,0,0,0,44587.85,,44491.03,0.0021761689940646978,2021,396.3299865722656,49.11000061035156,152.8000030517578,0.004045148971267885,-0.002846675138690556,-0.006848244735252859,6.513885759,143.61,7.88
2021-04-01,44428.1,44587.85,44877.46,44334.22,-0.36,-0.003589248,0.0040451,0.005074859,19.39999962,-0.210000992,1,0,0,0,44428.1,,44587.85,-0.0035828146008385353,2021,400.6099853515625,49.75,152.32000732421875,0.010741185232806828,0.012947771125194386,-0.003146277577183601,6.513885759,145.0933163178972,7.88
2021-04-02,44300.95,44428.1,44609.28,44197.9,-0.29,-0.002866031,0.010741182,0.009701463,17.32999992,-2.069999695,1,0,0,0,44300.95,,44428.1,-0.0028619274738285183,2021,400.6099853515625,49.75,152.60000610351562,0.0,0.0,0.0018365397197083822,6.513885759,145.0933163178972,7.88
2021-04-05,43548.21,44300.95,44431.24,43471.19,-1.7,-0.017137521,0.010741182,0.009701463,17.32999992,-2.069999695,3,1,0,0,43548.21,,44300.95,-0.01699150921142767,2021,406.3599853515625,50.5,153.25,0.014251081264420035,0.01496287267671232,0.0042504159691391825,6.513885759,145.0933163178972,7.87
2021-04-06,44404.7,43548.21,44478.24,43548.21,1.97,0.019476719,0.014251006,0.003891459,17.90999985,0.579999924,1,0,0,0,44404.7,,43548.21,0.0196676281298358,2021,406.1199951171875,50.060001373291016,151.22190856933594,-0.0005907597654681743,-0.008751022844785556,-0.013322223622237978,6.513885759,145.0933163178972,7.87
2021-04-07,43953.58,44404.7,44571.91,43758.05,-1.02,-0.010211243,-0.000590768,0.005533089,18.12000084,0.210000992,1,0,0,0,43953.58,,44404.7,-0.010159284940557956,2021,406.5899963378906,50.150001525878906,151.82774353027344,0.0011566272792055982,0.0017962313977146539,0.003998260772236708,6.513885759,145.0933163178972,7.85
2021-04-08,44741.36,43953.58,44759.37,43953.58,1.79,0.017764276,0.001156743,-0.01482346,17.15999985,-0.960000992,1,0,0,0,44741.36,,43953.58,0.017922999673746665,2021,408.5199890136719,50.439998626708984,151.7998046875,0.004735548127749245,0.005765939036245719,-0.000184033649227738,6.513885759,145.0933163178972,7.84
2021-04-09,45186.48,44741.36,45249.61,44741.36,0.99,0.009899574,0.004735686,0.00818007,16.95000076,-0.209999084,1,0,0,0,45186.48,,44741.36,0.009948736471131037,2021,411.489990234375,50.560001373291016,151.44224548339844,0.007243848936019295,0.0023762931297229128,-0.002358243981059409,6.513885759,145.0933163178972,7.84
2021-04-12,44978.05,45186.48,45267.06,44758.34,-0.46,-0.004623334,0.007243737,-0.00855354,16.69000053,-0.260000229,3,1,0,0,44978.05,,45186.48,-0.004612662902709008,2021,411.6400146484375,50.290000915527344,152.5,0.0003645218005266528,-0.005354508611380589,0.006960261711433937,6.513885759,145.0933163178972,7.85
2021-04-13,45048.57,45009.78,45133.41,44887.03,0.16,0.001566648,0.000364443,-0.00599361,16.90999985,0.219999313,1,0,0,0,45048.57,,44978.05,0.0015678758861266129,2021,412.8599853515625,50.630001068115234,152.60000610351562,0.002959300408599511,0.0067380386894751775,0.000655562799715265,6.513885759,145.0933163178972,7.83
2021-04-14,45311.22,45048.57,45347.4,45048.57,0.58,0.005813443,0.002959547,0.004124563,16.64999962,-0.260000229,1,0,0,0,45311.22,,45048.57,0.00583037374993256,2021,411.45001220703125,50.68000030517578,152.60000610351562,-0.0034209812420000177,0.0009870543962532368,0.0,6.513885759,145.0933163178972,7.83
2021-04-15,45230.18,45311.22,45447.49,45174.89,-0.18,-0.001790121,-0.00342116,0.00503879,16.98999977,0.340000153,1,0,0,0,45230.18,,45311.22,-0.0017885194881090971,2021,415.8699951171875,51.06999969482422,152.60000610351562,0.010685163961720182,0.007665873209355727,0.0,6.513885759,145.0933163178972,7.8
2021-04-16,45305.63,45230.18,45471.35,45230.18,0.17,0.001666744,0.010685091,0.00907999,16.56999969,-0.420000076,1,0,0,0,45305.63,,45230.18,0.0016681339760309388,2021,417.260009765625,51.369998931884766,152.5500030517578,0.0033368524241360826,0.00585708900267305,-0.00032772767953556425,6.513885759,145.0933163178972,7.77
2021-04-19,44913.57,45305.63,45305.63,44611.83,-0.87,-0.008691331,0.003336912,0.002579144,16.25,-0.319999695,3,1,0,0,44913.57,,45305.63,-0.008653670636519117,2021,415.2099914550781,51.220001220703125,152.0631866455078,-0.004925156345594385,-0.0029242190826612577,-0.003196295086165081,6.513885759,145.0933163178972,7.77
2021-04-20,45399.78,44913.57,45558.13,44913.57,1.08,0.010767283,-0.004924948,-0.003686655,17.29000092,1.040000916,1,0,0,0,45399.78,,44913.57,0.010825458764466944,2021,412.1700134277344,50.369998931884766,152.5,-0.007348477578193882,-0.0167343660517532,0.0028684599659854412,6.513885759,145.0933163178972,7.78
2021-04-21,45306.54,45399.78,45626.88,45226.18,-0.21,-0.002055866,-0.007348644,-0.008158675,18.68000031,1.38999939,1,0,0,0,45306.54,,45399.78,-0.0020537544455060397,2021,416.07000732421875,50.83000183105469,152.5,0.009417614757574322,0.009091028929746567,0.0,6.513885759,145.0933163178972,7.79
2021-04-22,44929.61,45306.54,45496.82,44882.75,-0.83,-0.00835435,0.009417432,0.006125298,17.5,-1.180000305,1,0,0,0,44929.61,,45306.54,-0.008319549451359598,2021,412.2699890136719,50.619998931884766,152.89999389648438,-0.009175085074076507,-0.004140033465599404,0.0026194769692001584,6.513885759,145.0933163178972,7.71
2021-04-23,44706.76,44929.61,44929.61,44363.4,-0.5,-0.004972322,-0.009174988,-0.003522255,18.70999908,1.209999084,1,0,0,0,44706.76,,44929.61,-0.004959980734308589,2021,416.739990234375,51.20000076293945,153.0,0.01078405484306848,0.01139281293030197,0.0006538483757690644,6.513885759,145.0933163178972,7.68
2021-04-26,45682.77,44706.76,45952.45,44389.68,2.18,0.021596482,0.010784063,0.014381097,17.32999992,-1.379999161,3,1,0,0,45682.77,,44706.76,0.021831374047235785,2021,417.6099853515625,51.279998779296875,151.79690551757812,0.002085444856357964,0.0015612418611280088,-0.007894441898384326,6.513885759,145.0933163178972,7.66
2021-04-27,45292.87,45682.77,45937.68,45169.8,-0.85,-0.008571578,0.002085468,0.001280175,17.63999939,0.309999466,1,0,0,0,45292.87,,45682.77,-0.008534946545491806,2021,417.5199890136719,51.119998931884766,153.80999755859375,-0.00021552654317645608,-0.0031249996327449747,0.013174579096796748,6.513885759,145.0933163178972,7.65
2021-04-28,45059.12,45292.87,45588.94,45020.83,-0.52,-0.00517422,-0.000215539,-0.000548603,17.55999947,-0.079999924,1,0,0,0,45059.12,,45292.87,-0.005160856443850892,2021,417.3999938964844,51.2599983215332,154.0,-0.0002874410014608353,0.0027348990167357554,0.001234543822781178,6.513885759,145.0933163178972,7.64
2021-04-29,44863.11,45059.12,45143.34,44781.3,-0.44,-0.004359552,-0.000287562,0.007471931,17.28000069,-0.279998779,1,0,0,0,44863.11,,45059.12,-0.004350062761989237,2021,420.05999755859375,51.310001373291016,153.89999389648438,0.006352572384720713,0.0009750035267191932,-0.0006496012277672727,6.513885759,145.0933163178972,7.64
2021-04-30,44262.35,44863.11,45056.9,44151.69,-1.34,-0.013481425,0.006352799,-0.002363201,17.61000061,0.329999924,1,0,0,0,44262.35,,44863.11,-0.01339095751498287,2021,417.29998779296875,50.61000061035156,153.16000366210938,-0.006592194060024323,-0.013736494432574202,-0.004819850666417256,6.513885759,145.0933163178972,7.64
2021-05-03,44076.2,44262.35,44326.01,43630.07,-0.42,-0.004214474,-0.006592341,-0.017810062,18.61000061,1.0,3,1,0,0,44076.2,,44262.35,-0.004205605893044528,2021,418.20001220703125,51.13999938964844,152.5833282470703,0.0021544578388955128,0.010417760642238358,-0.0037722889672636146,6.513885759,145.2418067854927,7.65
2021-05-04,44563.59,44076.2,44620.41,44076.2,1.11,0.010997204,0.002154438,0.0,18.30999947,-0.300001144,1,0,0,0,44563.59,,44076.2,0.01105789519060174,2021,415.6199951171875,50.52000045776367,152.8000030517578,-0.006188446669683591,-0.0121976513847963,0.0014190351524760838,6.513885759,145.2418067854927,7.65
2021-05-05,44943.61,44563.59,45173.61,44563.59,0.85,0.008491435,-0.006188491,-0.011364811,19.47999954,1.170000076,1,0,0,0,44943.61,,44563.59,0.00852758945138854,2021,415.75,51.119998931884766,153.10000610351562,0.0003127485587299854,0.011806482631677183,0.0019614458251829966,6.513885759,145.2418067854927,7.66
2021-05-06,45174.67,44943.61,45243.83,44889.59,0.51,0.005127939,0.000312934,0.004673341,19.14999962,-0.329999924,1,0,0,0,45174.67,,44943.61,0.0051411090475375065,2021,419.07000732421875,51.540000915527344,152.75,0.007953869811847956,0.008182433812645773,-0.00228874447813523,6.513885759,145.2418067854927,7.62
2021-05-17,45796.31,45174.67,45806.98,45174.67,1.38,0.013666989,0.00795383,0.009466296,18.38999939,-0.760000229,11,1,0,0,45796.31,,45174.67,0.013760808878072517,2021,415.5199890136719,51.43000030517578,152.0,-0.00850726641039717,-0.0021365572670184207,-0.004922077205428332,6.513885759,145.2418067854927,7.62
2021-05-18,45981.82,45796.31,46033.92,45618.78,0.41,0.004042581,-0.002547879,-0.000944717,19.71999931,0.909999847,1,0,0,0,45981.82,,45796.31,0.004050763041825833,2021,411.94000244140625,51.61000061035156,152.5,-0.008653007871549738,0.003493798266228958,0.0032840752011900187,6.513885759,145.2418067854927,7.64
2021-05-19,45682.11,45981.82,45981.82,45612.88,-0.65,-0.006539346,-0.008652943,0.01333224,21.34000015,1.620000839,1,0,0,0,45682.11,,45981.82,-0.00651801081383907,2021,410.8599853515625,51.150001525878906,152.57000732421875,-0.002625225391685325,-0.008952941757772752,0.000458959083271964,6.513885759,145.2418067854927,7.65
2021-05-20,45574.07,45682.11,45831.12,45518.74,-0.24,-0.002367841,-0.002625311,-0.00298896,22.18000031,0.840000153,1,0,0,0,45574.07,,45682.11,-0.0023650396183538813,2021,415.2799987792969,51.86000061035156,152.8000030517578,0.010700500368250966,0.013785269650645054,0.0015063415739186591,6.513885759,145.2418067854927,7.69
2021-05-21,45914.98,45574.07,45948.11,45560.13,0.75,0.007452511,0.010700513,0.00578299,20.67000008,-1.510000229,1,0,0,0,45914.98,,45574.07,0.007480350120145252,2021,414.94000244140625,51.849998474121094,153.10000610351562,-0.0008190512307528181,-0.00019288663291445397,0.0019614458251829966,6.513885759,145.2418067854927,7.7
2021-05-24,46097.11,45914.98,46314.83,45914.98,0.4,0.003958833,-0.000818979,-0.01159978,20.14999962,-0.520000458,3,1,0,0,46097.11,,45914.98,0.003966679284189922,2021,419.1700134277344,52.16999816894531,153.0500030517578,0.010142660245798076,0.006152676689633352,-0.00032665719880535944,6.513885759,145.2418067854927,7.7
2021-05-25,46300.66,46097.11,46369.19,46048.84,0.44,0.004405958,0.010142583,0.00824591,18.39999962,-1.75,1,0,0,0,46300.66,,46097.11,0.0044156781195177075,2021,418.239990234375,52.16999816894531,153.25,-0.0022211905080248458,0.0,0.0013058894852861368,6.513885759,145.2418067854927,7.72
2021-05-26,46812.31,46300.66,46856.27,46300.66,1.11,0.010989987,-0.002221123,0.009843311,18.84000015,0.440000534,1,0,0,0,46812.31,,46300.66,0.01105059841479572,2021,419.07000732421875,52.16999816894531,154.0,0.0019825807983610447,0.0,0.004882027597308319,6.513885759,145.2418067854927,7.72
2021-05-27,46790.75,46812.31,47204.13,46675.69,-0.05,-0.000460669,0.001982671,0.007365189,17.36000061,-1.479999542,1,0,0,0,46790.75,,46812.31,-0.00046056261696969525,2021,419.2900085449219,52.27000045776367,154.39999389648438,0.0005248371143394763,0.0019150195460518548,0.0025939956465042147,6.513885759,145.2418067854927,7.72
2021-05-28,47126.29,46790.75,47246.5,46698.23,0.72,0.007145486,0.000524723,0.000183385,16.73999977,-0.620000839,1,0,0,0,47126.29,,46790.75,0.0071710754796621146,2021,420.0400085449219,52.41999816894531,154.9499969482422,0.0017871401816827895,0.002865561482294842,0.0035558664785103064,6.513885759,145.2418067854927,7.72
2021-05-31,47896.34,47126.29,47979.68,47126.29,1.63,0.016208073,0.001787276,0.006399267,16.76000023,0.020000458,3,1,0,0,47896.34,,47126.29,0.016340136259400007,2021,420.0400085449219,52.41999816894531,154.3300018310547,0.0,0.0,-0.004009285761362158,6.513885759,145.2418067854927,7.72
2021-06-01,48191.26,47896.34,48226.56,47896.34,0.62,0.006138585,0.001787276,0.006399267,16.76000023,0.020000458,1,0,0,0,48191.26,,47896.34,0.006157464223780051,2021,419.6700134277344,52.70000076293945,152.8519287109375,-0.0008812450285228658,0.005327307059545868,-0.009623512195301942,6.513885759,144.8249744768458,7.71
2021-06-02,48126.9,48191.26,48286.46,47960.46,-0.13,-0.001336404,-0.000881359,0.020384907,17.89999962,1.13999939,1,0,0,0,48126.9,,48191.26,-0.0013355118749748263,2021,420.3299865722656,52.849998474121094,154.0,0.0015713649531690686,0.002842213420019363,0.0074829358316496055,6.513885759,144.8249744768458,7.7
2021-06-03,48093.53,48126.9,48434.4,48010.32,-0.07,-0.000693616,0.001571405,0.001605871,17.47999954,-0.420000076,1,0,0,0,48093.53,,48126.9,-0.0006933752225887213,2021,418.7699890136719,52.56999969482422,154.3000030517578,-0.0037182681475316022,-0.00531207441814044,0.0019461767335662884,6.513885759,144.8249744768458,7.7
2021-06-04,48211.7,48093.53,48426.53,48093.53,0.25,0.002454074,-0.003718134,-0.010754838,18.04000092,0.560001373,1,0,0,0,48211.7,,48093.53,0.0024570872630891305,2021,422.6000061035156,53.06999969482422,154.5,0.009104302666706848,0.009466182063140012,0.0012953171906047404,6.513885759,144.8249744768458,7.7
2021-06-07,48302.66,48211.7,48632.95,48211.7,0.19,0.001884901,0.009104236,0.008970353,16.42000008,-1.620000839,3,1,0,0,48302.66,,48211.7,0.0018866789596716504,2021,422.19000244140625,53.189998626708984,154.0,-0.0009706641654232866,0.0022585918462668694,-0.0032414939241709557,6.513885759,144.8249744768458,7.7
2021-06-08,48147.98,48302.66,48409.88,48000.26,-0.32,-0.003207446,-0.000970793,-0.005013521,16.42000008,0.0,1,0,0,0,48147.98,,48302.66,-0.0032023081130521103,2021,422.2799987792969,53.15999984741211,154.0,0.00021314277144534677,-0.0005641519609389064,0.0,6.513885759,144.8249744768458,7.69
2021-06-09,47777.62,48147.98,48311.92,47725.94,-0.77,-0.007721856,0.000213232,-0.004858286,17.06999969,0.649999619,1,0,0,0,47777.62,,48147.98,-0.00769211917093926,2021,421.6499938964844,52.95000076293945,155.25,-0.0014930266854129297,-0.003958144518600549,0.008084118399959058,6.513885759,144.8249744768458,7.7
2021-06-10,48251.49,47777.62,48287.52,47777.62,0.99,0.009869379,-0.001493119,-0.002890234,17.88999939,0.819999695,1,0,0,0,48251.49,,47777.62,0.009918242055589888,2021,423.6099853515625,53.119998931884766,155.3000030517578,0.004637614499841,0.0032053986044947606,0.0003220289917793617,6.513885759,144.8249744768458,7.7
2021-06-11,48304.72,48251.49,48531.4,48245.4,0.11,0.00110257,0.004637624,0.007980579,16.10000038,-1.789999008,1,0,0,0,48304.72,,48251.49,0.001103178368170754,2021,424.30999755859375,53.209999084472656,155.3000030517578,0.0016511283615731592,0.001692846341764147,0.0,6.513885759,144.8249744768458,7.7
2021-06-14,48726.08,48304.72,48976.09,48304.72,0.87,0.008685132,0.001651189,-0.003430517,15.64999962,-0.450000763,3,1,0,0,48726.08,,48304.72,0.008722957094047912,2021,425.260009765625,53.290000915527344,155.39999389648438,0.0022364551356958834,0.0015023820864359654,0.0006436488520164008,6.513885759,144.8249744768458,7.7
2021-06-15,48632.56,48726.08,48841.47,48511.58,-0.19,-0.001921145,0.002236509,0.002709231,16.38999939,0.739999771,1,0,0,0,48632.56,,48726.08,-0.0019193007112413563,2021,424.4800109863281,53.29999923706055,155.3000030517578,-0.0018358532711675475,0.0001876033689505614,-0.0006436488520164095,6.513885759,144.8249744768458,7.7
2021-06-16,48480.9,48632.56,48878.2,48431.96,-0.31,-0.003123359,-0.001836017,-0.006877819,17.02000046,0.630001068,1,0,0,0,48480.9,,48632.56,-0.003118486873814552,2021,422.1099853515625,52.95000076293945,156.39999389648438,-0.005599007397880924,-0.0065882304016452965,0.007058039280806376,6.513885759,144.8249744768458,7.7
2021-06-17,48131.25,48480.9,48544.65,48115.84,-0.72,-0.007238252,-0.005598842,-0.013715121,18.14999962,1.129999161,1,0,0,0,48131.25,,48480.9,-0.007212118586907401,2021,421.9700012207031,52.560001373291016,156.0,-0.0003316845189309103,-0.007392686151674302,-0.0025607818366369228,6.513885759,144.8249744768458,7.69
2021-06-18,48238.67,48157.63,48411.87,48022.72,0.22,0.002229327,-0.000331694,0.005508673,17.75,-0.399999619,1,0,0,0,48238.67,,48131.25,0.002231814050123404,2021,414.9200134277344,51.560001373291016,156.5,-0.01684846142861668,-0.019209195598617845,0.0032000027306708497,6.513885759,144.8249744768458,7.7
2021-06-21,48012.52,48238.67,48370.42,47963.97,-0.47,-0.004699171,-0.013582323,-0.006982875,20.70000076,2.950000763,3,1,0,0,48012.52,,48238.67,-0.004688147496603845,2021,420.8599853515625,51.849998474121094,156.5,0.01421443907866227,0.005608700541019936,0.0,6.513885759,144.8249744768458,7.69
2021-06-22,47987.14,48012.52,48154.56,47931.78,-0.05,-0.000528752,0.014214577,0.004232175,17.88999939,-2.810001373,1,0,0,0,47987.14,,48012.52,-0.0005286121203386118,2021,423.1099853515625,51.900001525878906,157.0,0.0053319558957808455,0.0009639143253866416,0.003189795368100081,6.513885759,144.8249744768458,7.69
2021-06-23,47900.7,47987.14,48134.94,47873.14,-0.18,-0.00180294,0.005331905,-0.004601066,16.65999985,-1.229999542,1,0,0,0,47900.7,,47987.14,-0.0018013159358944986,2021,422.6000061035156,51.619998931884766,157.5,-0.001206038275566232,-0.00540964597362676,0.0031796529173798056,6.513885759,144.8249744768458,7.69
2021-06-24,47962.54,47900.7,48118.23,47897.39,0.13,0.001290171,-0.001205914,0.006069126,16.31999969,-0.340000153,1,0,0,0,47962.54,,47900.7,0.0012910040980613768,2021,425.1000061035156,52.04999923706055,158.0,0.005898330097850598,0.008295606804579197,0.0031695747612790395,6.513885759,144.8249744768458,7.69
2021-06-25,47703.94,47962.54,48040.1,47476.38,-0.54,-0.005406295,0.005898036,0.009125682,15.97000027,-0.349999428,1,0,0,0,47703.94,,47962.54,-0.005391707778612198,2021,426.6099853515625,52.220001220703125,157.60000610351562,0.0035457628657765165,0.0032608062439841204,-0.0025348168752977558,6.513885759,144.8249744768458,7.69
2021-06-28,47002.35,47603.36,47662.35,46902.38,-1.47,-0.014816394,0.003546041,0.008322881,15.61999989,-0.350000381,3,1,0,0,47002.35,,47703.94,-0.014707170938081937,2021,427.4700012207031,51.880001068115234,156.53004455566406,0.0020139007430977347,-0.006532206610711715,-0.006812246605413882,6.513885759,144.8249744768458,7.68
2021-06-29,47137.77,47002.35,47508.77,46986.47,0.29,0.00287699,0.002013688,0.000900628,15.76000023,0.140000343,1,0,0,0,47137.77,,47002.35,0.0028811325391175924,2021,427.70001220703125,51.869998931884766,157.75,0.000537930442515654,-0.00019281226528111264,0.007763531875067525,6.513885759,144.8249744768458,7.68
2021-06-30,47356.02,47137.77,47460.31,47137.77,0.46,0.004619359,0.000538102,-0.00072053,16.02000046,0.260000229,1,0,0,0,47356.02,,47137.77,0.004630045078500844,2021,428.05999755859375,51.52000045776367,158.10000610351562,0.0008413231950273803,-0.006770477089888034,0.002216281399515003,6.513885759,144.8249744768458,7.69
2021-07-01,47800.57,47356.02,47843.34,47356.02,0.94,0.009343614,0.000841134,-0.006506381,15.82999992,-0.190000534,1,0,0,0,47800.57,,47356.02,0.009387402066305395,2021,430.42999267578125,51.66999816894531,157.85000610351562,0.005521325035644198,0.0029072161803481815,-0.0015825291502831608,6.513885759,146.7567069490665,7.69
2021-07-02,47686.18,47800.57,48079.85,47637.76,-0.24,-0.002395936,0.005521465,-0.005636853,15.47999954,-0.350000381,1,0,0,0,47686.18,,47800.57,-0.0023930676977282905,2021,433.7200012207031,51.86000061035156,157.85000610351562,0.00761447541383626,0.0036704850181237926,0.0,6.513885759,146.7567069490665,7.67
2021-07-05,47429.12,47686.18,47739.5,47375.13,-0.54,-0.005405242,0.00761446,-0.001094681,15.06999969,-0.409999847,3,1,0,0,47429.12,,47686.18,-0.005390660354844923,2021,433.7200012207031,51.86000061035156,155.55001831054688,0.0,0.0,-0.014677912612052741,6.513885759,146.7567069490665,7.67
2021-07-06,47346.16,47429.12,47665.41,47242.52,-0.17,-0.001750668,0.00761446,-0.001094681,15.06999969,-0.409999847,1,0,0,0,47346.16,,47429.12,-0.0017491363955308703,2021,432.92999267578125,51.54999923706055,156.68832397460938,-0.0018231322201708873,-0.005995596216755268,0.00729129355928669,6.513885759,146.7567069490665,7.66
2021-07-07,47247.92,47346.16,47375.36,47034.95,-0.21,-0.002077086,-0.001823105,-0.017679937,16.44000053,1.370000839,1,0,0,0,47247.92,,47346.16,-0.0020749306807564816,2021,434.4599914550781,51.72999954223633,158.10000610351562,0.0035278257625641373,0.00348567950334959,0.00896914820304905,6.513885759,146.7567069490665,7.65
2021-07-08,48053.17,47247.92,48053.17,47247.92,1.7,0.016899474,0.003527696,-0.001115518,16.20000076,-0.239999771,1,0,0,0,48053.17,,47247.92,0.01704307829847318,2021,430.9200134277344,50.97999954223633,158.39999389648438,-0.008181371774258997,-0.014604485197639076,0.0018956580271915508,6.513885759,146.7567069490665,7.66
2021-07-09,47563.45,48053.17,48053.17,47544.08,-1.02,-0.010243497,-0.008181414,-0.021053352,19.0,2.799999237,1,0,0,0,47563.45,,48053.17,-0.010191211110526122,2021,435.5199890136719,51.86000061035156,158.39999389648438,0.010618205050717838,0.017114401911044918,0.0,6.513885759,146.7567069490665,7.66
2021-07-12,47447.08,47563.45,47715.28,47407.85,-0.24,-0.002449624,0.010618248,0.017139289,16.18000031,-2.819999695,3,1,0,0,47447.08,,47563.45,-0.0024466265588386493,2021,437.0799865722656,52.04999923706055,157.98341369628906,0.003575519743758136,0.0036569885234247227,-0.00263338993725732,6.513885759,146.7567069490665,7.65
