Date,Price,Open,High,Low,Change %,Log_Return,SPY_Log_Return,EEM_Log_Return,VIX_Level,VIX_Change,Days_Since_Last_Trade,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window,Close,Volume,prev_close,daily_return,year,SPY_Close,VEA_Close,USDPKR_Close,SPY_Close_Log_Return,VEA_Close_Log_Return,USDPKR_Log_Return,annual_gdp_growth,cpi,kibor_rate,normalized_volume,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,Golden_Cross,EMA_crossover,RSI_14,RSI_OB,RSI_OS,MACD_Line,MACD_Signal,MACD_Hist,ROC_5,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_Pct,True_Range,ATR_14,ATR_Pct,HV_20,Volume_SMA_20,Vol_Ratio,Volume_Median_20,Volume_Regime,Trend_Regime,Liquidity_Stress,kibor_rate_ma_5,kibor_rate_ma_20,kibor_rate_change_5,kibor_rate_change_20,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,rolling_max_close_63,drawdown_63,max_drawdown_63,days_since_high_63,rolling_max_close_252,drawdown_252,max_drawdown_252,days_since_high_252,target_next_close,target_next_log_return
2021-11-17,46194.42,46542.91,46655.9,46071.98,-0.75,-0.007515671,0.003950026,0.001349659,16.37000084,-0.119998932,1,0,0,0,46194.42,,46542.91,-0.007487499170120815,2021,468.1400146484375,52.349998474121094,174.25,-0.0024321748554379046,-0.0024802277442962256,0.0011484178493860336,6.513885759,158.1834371650967,9.05,,46523.073000000004,46323.398,45744.489400000006,,46312.653090767315,46179.13737031511,46078.43949984555,0.0,1.0,51.08156104898848,0.0,0.0,196.80740527073067,267.50386228483865,-70.69645701410798,-0.9338647236493025,47606.412809556605,45040.3831904434,46323.398,0.055393812412319304,0.44973635571495224,583.9199999999983,582.7104667062207,1.2614304210470024,13.699602901692348,,,,,0.012655264220743387,,8.97,8.855,0.15000000000000036,0.6000000000000014,46542.91,45736.26,45749.15,46629.88,47032.44,0.017636990868951763,-0.0002817538686511467,-0.012924563596671934,0.004956259613434488,-0.0017082362969647047,48112.21,-0.03986077546635258,-0.10164633883997432,61.0,,,,,46110.5,-0.0018183217779076974
2021-11-18,46110.5,46194.42,46292.57,45728.42,-0.18,-0.001818322,-0.002432098,-0.005215803,17.11000061,0.739999771,1,0,0,0,46110.5,,46194.42,-0.0018166696323927978,2021,469.7300109863281,52.38999938964844,174.10000610351562,0.0033906571651105342,0.0007638136010680464,-0.000861167808962515,6.513885759,158.1834371650967,9.08,,46412.205,46337.852999999996,45738.7652,,46275.89798335507,46172.60047790415,46079.69677436141,0.0,1.0,50.16259958231981,0.0,0.0,167.03305237183667,247.40970030223826,-80.37664793040159,-0.5128140953970628,47603.45024891763,45072.25575108236,46337.852999999996,0.0546247686062466,0.41017956139110107,564.1500000000015,580.2357378120582,1.2583592409799464,13.51982101212469,,,,,0.013098031776336495,,9.004,8.874500000000001,0.16999999999999993,0.39000000000000057,46194.42,46542.91,45736.26,46348.18,47219.18,-0.007487499170120815,0.017636990868951763,-0.0002817538686511467,-0.0060411907557985645,0.003970451033371791,48112.21,-0.041605031238431955,-0.10164633883997432,62.0,,,,,46489.41,0.008183854926085376
2021-11-19,46489.41,46110.5,46601.79,46001.41,0.82,0.008183855,0.00339067,-0.012277363,17.59000015,0.479999542,1,0,0,0,46489.41,,46110.5,0.008217434206959418,2021,468.8900146484375,51.9900016784668,173.7899932861328,-0.0017898543376422005,-0.007664297089934388,-0.0017822466870975817,6.513885759,158.1834371650967,9.16,,46331.566,46383.4055,45736.051,,46314.718350017785,46202.77281334184,46095.76395968057,0.0,1.0,54.17148972926617,0.0,0.0,172.02849608498218,232.33345945878705,-60.30496337380487,1.6180847075847327,47598.476404173045,45168.33459582696,46383.4055,0.052392483521851115,0.5436207054402917,600.3799999999974,582.9216394371168,1.2538804846891298,13.622852210116903,,,,,0.01415414067996385,,9.052000000000001,8.8955,0.2400000000000002,0.41999999999999993,46110.5,46194.42,46542.91,45749.15,47295.8,-0.0018166696323927978,-0.007487499170120815,0.017636990868951763,-0.012924563596671934,0.0016226457130343874,47828.71,-0.028002009671596717,-0.10164633883997432,62.0,,,,,45745.0,-0.016142048589195577
2021-11-22,45745.0,46489.41,46599.19,45716.6,-1.6,-0.016142049,-0.001789835,-0.001569873,17.90999985,0.319999695,3,1,0,0,45745.0,,46489.41,-0.016012463913824715,2021,467.57000732421875,51.709999084472656,173.64671325683594,-0.002819144795260718,-0.005400255976944807,-0.0008247835345029073,6.513885759,158.1834371650967,10.03,,46194.562,46399.1945,45706.985199999996,,46211.1331954691,46159.17540254738,46082.00851028133,0.0,1.0,46.29296988676571,0.0,0.0,114.59873265699571,208.7865140984288,-94.18778144143309,0.019109564271313495,47569.43900426733,45228.94999573266,46399.1945,0.05044244913636746,0.22048811269164012,882.5900000000038,622.8774208455018,1.3616295132703067,14.865934173895745,,,,,0.015144496994739489,,9.264000000000001,8.958,1.0599999999999987,1.25,46489.41,46110.5,46194.42,45736.26,47115.04,0.008217434206959418,-0.0018166696323927978,-0.007487499170120815,-0.0002817538686511467,-0.003821903847698982,47635.9,-0.039694851991880054,-0.10164633883997432,62.0,,,,,44948.52,-0.017564661228672132
2021-11-23,44948.52,45745.0,45915.61,44881.15,-1.74,-0.017564661,-0.002819175,-0.008084519,19.17000008,1.260000229,1,0,0,0,44948.52,,45745.0,-0.01741130178161554,2021,468.19000244140625,51.619998931884766,174.5,0.0013251158447456824,-0.0017419951045152312,0.004901890032411558,6.513885759,158.1834371650967,10.22,,46049.422999999995,46383.821500000005,45660.5464,,45981.56715992926,46043.874888019054,46037.55798046638,0.0,0.0,39.648661984669154,0.0,0.0,4.761069200234488,167.98142511878996,-163.22035591855547,-3.425634538106892,47623.32763919693,45144.315360803084,46383.821500000005,0.05344562388836034,-0.07898119848359275,1034.4599999999991,677.7550980661015,1.5078474175926182,16.124175897416894,,,,,0.01584026379500369,,9.508000000000001,9.0265,1.2200000000000006,1.370000000000001,45745.0,46489.41,46110.5,46542.91,46399.91,-0.016012463913824715,0.008217434206959418,-0.0018166696323927978,0.017636990868951763,-0.015178380406766001,47419.74,-0.05211373997411206,-0.10164633883997432,59.0,,,,,44363.7,-0.013096267422849145
2021-11-24,44363.7,44948.52,44983.91,44210.99,-1.3,-0.013096267,0.001324976,-0.00099037,19.37999916,0.209999084,1,0,0,0,44363.7,,44948.52,-0.013010884451812865,2021,469.44000244140625,51.349998474121094,174.0,0.0026662985058638765,-0.005244266939279155,-0.00286944242795282,6.513885759,158.1834371650967,10.28,,45822.80500000001,46309.4545,45609.9936,,45687.409494487576,45883.858232017235,45971.916491036325,0.0,0.0,35.60748366069133,0.0,0.0,-128.00064512287645,108.78501107045668,-236.78565619333312,-3.9630760598358017,47830.13365661651,44788.77534338349,46309.4545,0.06567467369396511,-0.13976496670384989,772.9200000000055,690.4437516572887,1.5563258963010045,15.912290770876094,,,,,0.015335693886174942,,9.754,9.099,1.2299999999999986,1.4499999999999993,44948.52,45745.0,46489.41,46194.42,46629.88,-0.01741130178161554,-0.016012463913824715,0.008217434206959418,-0.007487499170120815,0.004956259613434488,47419.74,-0.06444657857676994,-0.10164633883997432,60.0,,,,,43935.75,-0.009693228005288552
2021-11-25,43935.75,44363.7,44516.82,43735.65,-0.96,-0.009693228,0.002666491,-0.001388117,18.57999992,-0.799999237,1,0,0,0,43935.75,,44363.7,-0.009646400097376828,2021,469.44000244140625,51.349998474121094,174.5,0.0,0.0,0.002869442427952739,6.513885759,158.1834371650967,10.29,,45581.562,46206.7055,45554.3742,,45368.925950035285,45698.32411468226,45892.06682472117,0.0,0.0,32.96006268415725,0.0,0.0,-264.6959979957028,34.08880925722479,-298.7848072529276,-4.7163878075492605,48059.49570421107,44353.915295788924,46206.7055,0.08019572848408649,-0.11284744890125878,781.1699999999983,702.54058476965,1.599018077009383,16.05584079804491,,,,,0.014319838905832187,,9.996,9.172,1.209999999999999,1.459999999999999,44363.7,44948.52,45745.0,46110.5,46348.18,-0.013010884451812865,-0.01741130178161554,-0.016012463913824715,-0.0018166696323927978,-0.0060411907557985645,47419.74,-0.07347130119228829,-0.10164633883997432,61.0,,,,,44114.16,0.00405247987562605
2021-11-26,44114.16,43935.75,44333.71,43736.43,0.41,0.00405248,0.002666491,-0.001388117,18.57999992,-0.799999237,1,0,0,0,44114.16,,43935.75,0.004060702275481942,2021,458.9700012207031,49.95000076293945,173.98048400878906,-0.022555649048239746,-0.027642386290675357,-0.0029816095874818896,6.513885759,158.1834371650967,10.31,,45418.063,46101.467,45498.2482,,45140.7866863925,45547.451341855376,45822.3449884576,0.0,0.0,35.12560120781447,0.0,0.0,-354.54488132346887,-43.637928858913945,-310.90695246455493,-5.109228101625729,48177.04145250186,44025.89254749814,46101.467,0.090043748607907,0.02126337901188524,597.2799999999988,688.5058401336964,1.5607365982571046,16.005300864740725,,,,,0.013258066494085261,,10.225999999999999,9.2445,1.1500000000000004,1.450000000000001,43935.75,44363.7,44948.52,46489.41,45749.15,-0.009646400097376828,-0.013010884451812865,-0.01741130178161554,0.008217434206959418,-0.012924563596671934,47419.74,-0.06970894399674044,-0.10164633883997432,62.0,,,,,45330.05,0.02718934862411587
2021-11-29,45330.05,44114.16,45416.99,43933.5,2.76,0.027189349,-0.02255566,-0.034113676,28.62000084,10.04000092,3,1,0,0,45330.05,,44114.16,0.027562351861624368,2021,464.6000061035156,50.189998626708984,176.0,0.012191982366394495,0.004793255936371165,0.01154086298315178,6.513885759,158.1834371650967,10.28,,45377.441999999995,46020.659,45472.1276,,45175.19819795751,45526.74645215486,45803.039302635734,0.0,0.0,47.558379626289934,0.0,0.0,-323.90483400108496,-99.69130988734815,-224.2135241137368,-0.9070936714394962,48083.56135026603,43957.75664973397,46020.659,0.08965114342521811,0.33261229017676547,1483.489999999998,794.50372811587,1.752708695701571,18.11505861574372,,,,,0.012063024735178651,,10.276,9.323,0.25,1.5699999999999985,44114.16,43935.75,44363.7,45745.0,45736.26,0.004060702275481942,-0.009646400097376828,-0.013010884451812865,-0.016012463913824715,-0.0002817538686511467,47413.46,-0.04394131961683445,-0.10164633883997432,62.0,,,,,45072.38,-0.005700525921037618
2021-11-30,45072.38,45330.05,45757.6,44727.96,-0.57,-0.005700526,0.012191978,0.003893738,22.95999908,-5.660001755,1,0,0,0,45072.38,,45330.05,-0.005684308753244327,2021,455.55999755859375,49.70000076293945,176.0,-0.01964940742643132,-0.009810827851519299,0.0,6.513885759,158.1834371650967,10.29,,45230.389,45918.632,45443.011,,45156.50398014705,45483.47345671154,45774.385996650024,0.0,0.0,45.56548164657438,0.0,0.0,-316.76274753481266,-143.10559741684108,-173.65715011797158,0.27555968472376957,47955.75834556995,43881.505654430046,45918.632,0.0887276583313698,0.29229270638016464,1029.6399999999994,825.855231033754,1.8322867153537357,18.05370250718253,,,,,0.01046631791190067,,10.29,9.398,0.06999999999999851,1.5,45330.05,44114.16,43935.75,44948.52,46542.91,0.027562351861624368,0.004060702275481942,-0.009646400097376828,-0.01741130178161554,0.017636990868951763,47295.8,-0.04701093966060421,-0.10164633883997432,17.0,,,,,45369.14,0.006562496186048729
2021-12-01,45369.14,45072.38,45459.83,45072.38,0.66,0.006562496,-0.019649399,-0.001023116,27.19000053,4.23000145,1,0,0,0,45369.14,,45072.38,0.006584076545325557,2021,450.5,49.439998626708984,175.89999389648438,-0.011169348998625553,-0.005245163080964288,-0.0005683779934212164,6.513885759,158.1573990354786,10.3,,45147.861,45835.467000000004,45430.216799999995,,45195.16507466577,45472.58455607234,45758.4939967814,0.0,0.0,48.25487099214162,0.0,0.0,-283.8841014710997,-171.2612982276928,-112.6228032434069,2.2663574048152,47816.16292527062,43854.77107472939,45835.467000000004,0.08642634426613847,0.3822820317721681,387.45000000000437,767.401200229254,1.6914607599554543,18.32115136074143,,,,,0.008920278804392797,,10.294,9.4725,0.02000000000000135,1.4900000000000002,45072.38,45330.05,44114.16,44363.7,46194.42,-0.005684308753244327,0.027562351861624368,0.004060702275481942,-0.013010884451812865,-0.007487499170120815,47295.8,-0.04073638674047175,-0.10164633883997432,18.0,,,,,43234.15,-0.048201446017995565
2021-12-02,43234.15,45369.14,45369.14,43087.47,-4.71,-0.048201446,-0.011169418,0.003678695,31.12000084,3.930000305,1,0,0,0,43234.15,,45369.14,-0.04705819859049565,2021,457.3999938964844,50.130001068115234,175.0,0.015200191196353595,0.013859867209805376,-0.005129643121216522,6.513885759,158.1573990354786,11.46,,44860.226,45636.2155,45382.955,,44838.61687927199,45259.40031263688,45659.500114554685,0.0,0.0,34.896881881959374,0.0,0.0,-425.20192462379055,-222.04942350691238,-203.15250111687817,-1.5968772582691693,47821.96638472671,43450.46461527329,45636.2155,0.09579019034681827,-0.04948290694626309,2281.6699999999983,969.3037068653532,2.241986269801426,24.46997448702852,,,,,0.005580520263609909,,10.528,9.6035,1.1700000000000017,2.620000000000001,45369.14,45072.38,45330.05,43935.75,46110.5,0.006584076545325557,-0.005684308753244327,0.027562351861624368,-0.009646400097376828,-0.0018166696323927978,47295.8,-0.08587760435387504,-0.10164633883997432,19.0,,,,,43232.83,-3.0531886278461024e-05
2021-12-03,43232.83,43234.15,43590.52,42752.76,0.0,-3.05e-05,0.015200285,0.012165663,27.95000076,-3.170000076,1,0,0,0,43232.83,,43234.15,-3.053142018516475e-05,2021,453.4200134277344,49.880001068115234,175.0,-0.00873939036972244,-0.0049995103567855225,0.0,6.513885759,158.1573990354786,11.5,,44534.568,45433.067,45341.674000000006,,44546.65562849527,45066.39361619527,45564.336580650575,0.0,0.0,34.89045101864278,0.0,0.0,-531.1807100041187,-283.87568080635367,-247.30502919776507,-1.9978392425470726,47722.16302041927,43143.970979580736,45433.067,0.1007678403229642,0.01940919463985411,837.7599999999948,951.7645459499721,2.2014856440116737,24.42296730604439,,,,,0.0020156512086429886,,10.766,9.736,1.1899999999999995,2.6500000000000004,43234.15,45369.14,45072.38,44114.16,46489.41,-0.04705819859049565,0.006584076545325557,-0.005684308753244327,0.004060702275481942,0.008217434206959418,47295.8,-0.08590551380883715,-0.10164633883997432,20.0,,,,,43280.77,0.001108265172339543
2021-12-06,43280.77,43232.83,43547.95,42972.02,0.11,0.001108265,-0.008739451,-0.01420777,30.67000008,2.719999313,3,1,0,0,43280.77,,43232.83,0.0011088795251199546,2021,458.7900085449219,50.36000061035156,175.23597717285156,0.011773729778026496,0.009577079070382116,0.0013475326576357692,6.513885759,158.1573990354786,11.5,,44288.145000000004,45241.353500000005,45305.819,,44316.49460513249,44896.33422417668,45474.78495003683,0.0,0.0,35.35637721052652,0.0,0.0,-604.3349069829565,-347.96752604167426,-256.3673809412822,-4.520798013679683,47579.057307615134,42903.649692384875,45241.353500000005,0.1033436724042807,0.0806604126636237,575.9300000000003,901.6532731566426,2.083265323506589,24.503467080862944,,,,,-0.001422896692365244,,11.01,9.867500000000001,1.2200000000000006,2.630000000000001,43232.83,43234.15,45369.14,45330.05,45745.0,-3.053142018516475e-05,-0.04705819859049565,0.006584076545325557,0.027562351861624368,-0.016012463913824715,47295.8,-0.08489189314907464,-0.10164633883997432,21.0,,,,,43853.49,0.013145879653299804
2021-12-07,43853.49,43280.77,44066.16,43280.77,1.32,0.01314588,0.011773656,0.007737643,27.18000031,-3.489999771,1,0,0,0,43853.49,,43280.77,0.013232666609212407,2021,468.2799987792969,51.439998626708984,175.89999389648438,0.020473797351641076,0.021218831936500086,0.0037821104635806244,6.513885759,158.1573990354786,11.51,,44178.642,45114.0325,45286.533599999995,,44232.31194965385,44797.01572663605,45411.204755917744,0.0,0.0,40.806145776570276,0.0,0.0,-609.0753757614439,-400.1890959856282,-208.88627977581564,-2.704294736599222,47463.401054707356,42764.66394529265,45114.0325,0.10415245210932339,0.23172738319956346,785.3900000000067,886.1515034024245,2.020709191907929,24.87909278590078,,,,,-0.003809103640469273,,11.254000000000001,9.998000000000001,1.2200000000000006,2.6099999999999994,43280.77,43232.83,43234.15,45072.38,44948.52,0.0011088795251199546,-3.053142018516475e-05,-0.04705819859049565,-0.005684308753244327,-0.01741130178161554,47295.8,-0.07278257265972887,-0.10164633883997432,22.0,,,,,43846.87,-0.00015096859380206364
2021-12-08,43846.87,43853.49,44139.22,43653.06,-0.02,-0.000150969,0.020473946,0.015697678,21.88999939,-5.290000916,1,0,0,0,43846.87,,43853.49,-0.0001509571986173519,2021,469.5199890136719,51.5099983215332,176.39999389648438,0.0026444678463242634,0.0013598777598168004,0.0028384919275310757,6.513885759,158.1573990354786,11.55,,44126.958999999995,44974.882,45257.9724,,44162.231595171324,44706.52565743262,45349.858294901365,0.0,0.0,40.76336755254977,0.0,0.0,-606.3764794965973,-441.4265726878221,-164.9499068087752,-3.3552983371516354,47275.382165429546,42674.38183457045,44974.882,0.1023015542510839,0.2548333147393247,486.1600000000035,832.8193029487684,1.8993814220918583,24.733458971278722,,,,,-0.0062550393883752725,,11.504,10.1305,1.25,2.6500000000000004,43853.49,43280.77,43232.83,45369.14,44363.7,0.013232666609212407,0.0011088795251199546,-3.053142018516475e-05,0.006584076545325557,-0.013010884451812865,47295.8,-0.07292254280506938,-0.10164633883997432,23.0,,,,,43518.84,-0.007509388786317802
2021-12-09,43518.84,43846.87,43996.62,43273.76,-0.75,-0.007509389,0.002644396,0.00398565,19.89999962,-1.989999771,1,0,0,0,43518.84,,43846.87,-0.007481263770937496,2021,466.3500061035156,51.060001373291016,177.0,-0.0067744345903001085,-0.008774492283261938,0.0033956236015675735,6.513885759,158.1573990354786,11.53,,44085.268,44833.415,45241.01439999999,,44045.25130514018,44593.412737677136,45278.053655885626,0.0,0.0,38.60379672720897,0.0,0.0,-623.5193216879998,-477.8451224878577,-145.67419920014208,0.658484091857936,47126.30021851499,42540.52978148501,44833.415,0.10228465614386002,0.21333606466977814,722.8600000000006,818.1580625555994,1.8800088939769521,24.76198634270678,,,,,-0.009009510626711145,,11.518,10.2615,0.06999999999999851,2.619999999999999,43846.87,43853.49,43280.77,43234.15,43935.75,-0.0001509571986173519,0.013232666609212407,0.0011088795251199546,-0.04705819859049565,-0.009646400097376828,47295.8,-0.0798582537984347,-0.10164633883997432,24.0,,,,,43395.78,-0.002831746425000945
2021-12-10,43395.78,43518.84,43606.41,43044.99,-0.28,-0.002831746,-0.006774473,-0.004784655,21.57999992,1.680000305,1,0,0,0,43395.78,,43518.84,-0.002827740812944457,2021,470.739990234375,51.130001068115234,176.47935485839844,0.009369465607831392,0.0013699912731237659,-0.002945832682761691,6.513885759,158.1573990354786,11.52,,44013.43,44715.7465,45210.937999999995,,43927.1656132965,44479.35247694598,45204.23900271364,0.0,0.0,37.79485340869094,0.0,0.0,-639.6614422460698,-510.20838643950015,-129.45305580656964,0.3769126379189025,47051.89667340187,42379.59632659813,44715.7465,0.10448892644124223,0.21749108532738576,561.4200000000055,783.9263208815203,1.8064574962853999,24.486519929698545,,,,,-0.010952913651116763,,11.522,10.3915,0.019999999999999574,2.5999999999999996,43518.84,43846.87,43853.49,43232.83,44114.16,-0.007481263770937496,-0.0001509571986173519,0.013232666609212407,-3.053142018516475e-05,0.004060702275481942,47295.8,-0.08246017616786272,-0.10164633883997432,25.0,,,,,42876.37,-0.012041343027310185
2021-12-13,42876.37,43395.78,43478.61,42806.68,-1.2,-0.012041343,0.009369529,0.000799006,18.69000053,-2.88999939,3,1,0,0,42876.37,,43395.78,-0.011969136169461603,2021,466.57000732421875,50.61000061035156,175.54388427734375,-0.00889782554948822,-0.01022223269620708,-0.005314835380795768,6.513885759,158.1573990354786,11.53,,43768.062,44572.752,45171.03140000001,,43736.111865424406,44326.6874791416,45112.95002221507,0.0,0.0,34.50796126505429,0.0,0.0,-686.453229666251,-545.4573550848503,-140.9958745814007,-0.934364152948286,46994.43033579247,42151.07366420753,44572.752,0.10866182710874447,0.14975075861078962,671.9300000000003,768.9934780973176,1.7935134856269728,24.691212457520113,,,,,-0.013244758453755534,,11.528,10.5195,0.02999999999999936,2.5599999999999987,43395.78,43518.84,43846.87,43280.77,45330.05,-0.002827740812944457,-0.007481263770937496,-0.0001509571986173519,0.0011088795251199546,0.027562351861624368,47295.8,-0.0934423352602134,-0.10164633883997432,26.0,,,,,43246.71,0.008600302791929429
2021-12-14,43246.71,42876.37,43265.8,42715.42,0.86,0.008600303,-0.008897838,-0.015985764,20.30999947,1.619998932,1,0,0,0,43246.71,,42876.37,0.008637391644861658,2021,463.3599853515625,50.349998474121094,177.64999389648438,-0.00690382017527565,-0.005150608426756263,0.011926223599794217,6.513885759,158.1573990354786,11.54,,43585.495,44407.941999999995,45135.075600000004,,43647.12970807451,44223.83248112811,45039.76413899095,0.0,0.0,38.60757177821763,0.0,0.0,-685.747841124612,-573.5154522928026,-112.23238883180943,-1.3836527035818613,46710.80595779466,42105.07804220533,44407.941999999995,0.10371405897596728,0.24787221015173475,550.3800000000047,739.8450143510092,1.7107544466411648,23.891307962200685,,,,,-0.016110166878728086,,11.533999999999999,10.6465,0.02999999999999936,2.539999999999999,42876.37,43395.78,43518.84,43853.49,45072.38,-0.011969136169461603,-0.002827740812944457,-0.007481263770937496,0.013232666609212407,-0.005684308753244327,47295.8,-0.08561204166120462,-0.10164633883997432,27.0,,,,,44366.86,0.025571633229001436
2021-12-15,44366.86,43246.71,44507.47,43246.71,2.59,0.025571633,-0.00690388,-0.002266456,21.88999939,1.579999924,1,0,0,0,44366.86,,43246.71,0.02590139226775867,2021,470.6000061035156,50.970001220703125,177.60000610351562,0.01550423111912541,0.012238659442262658,-0.0002814231853549037,6.513885759,158.1573990354786,11.26,,43485.267,44316.564,45129.081399999995,,43777.989761151875,44237.4541495921,45013.37574138346,0.0,0.0,49.00531813975904,0.0,0.0,-588.023700915357,-576.4171020173135,-11.606598898043558,1.1859227351918022,46460.50536541391,42172.622634586085,44316.564,0.0967557577529663,0.5117297984010611,1260.760000000002,809.300345770875,1.824110035668233,25.980881738254592,,,,,-0.018004297335420548,,11.475999999999999,10.757,-0.2900000000000009,2.209999999999999,43246.71,42876.37,43395.78,43846.87,45369.14,0.008637391644861658,-0.011969136169461603,-0.002827740812944457,-0.0001509571986173519,0.006584076545325557,47295.8,-0.06192812046735652,-0.10164633883997432,28.0,,,,,43731.2,-0.014430988185039784
2021-12-16,43731.2,44366.86,44392.54,43607.8,-1.43,-0.014430988,0.015504217,-0.002891997,19.29000092,-2.599998474,1,0,0,0,43731.2,,44366.86,-0.014327360556956381,2021,466.45001220703125,50.97999954223633,177.64999389648438,-0.008857629685864326,0.00019614166729652288,0.0002814231853549205,6.513885759,158.1573990354786,11.53,,43534.971999999994,44197.599,45116.2408,,43769.482531851536,44189.23946867857,44963.09433976058,0.0,0.0,44.40882060738952,0.0,0.0,-555.4659990315849,-572.2268814201677,16.760882388582786,0.48797256544521606,46180.40365704417,42214.794342955836,44197.599,0.08972454169033778,0.38238906986044663,784.739999999998,806.0256330014247,1.843136326013063,26.35111223208687,,,,,-0.020361665416060055,,11.475999999999999,10.879499999999998,0.0,2.4499999999999993,44366.86,43246.71,42876.37,43518.84,43234.15,0.02590139226775867,0.008637391644861658,-0.011969136169461603,-0.007481263770937496,-0.04705819859049565,47295.8,-0.07536821451376241,-0.10164633883997432,29.0,,,,,43900.68,0.003868003546323929
2021-12-17,43900.68,43731.2,44003.75,43556.61,0.39,0.003868004,-0.008857532,0.001240489,20.56999969,1.279998779,1,0,0,0,43900.68,,43731.2,0.00387549392653308,2021,459.8699951171875,50.38999938964844,177.64999389648438,-0.01420702934872906,-0.011640659388736476,0.0,6.513885759,158.1573990354786,11.37,,43601.757,44068.1625,45102.533599999995,,43793.336616969435,44161.757614518705,44921.431032318986,0.0,0.0,45.86671627597497,0.0,0.0,-510.10795910518937,-559.8030969571721,49.695137851982736,1.163477186030537,45733.62466409652,42402.70033590348,44068.1625,0.07558573217553692,0.44971891178000606,447.1399999999994,758.1742152679013,1.7270215752191114,26.159630764189696,,,,,-0.02293376929051269,,11.446000000000002,10.989999999999998,-0.15000000000000036,2.209999999999999,43731.2,44366.86,43246.71,43395.78,43232.83,-0.014327360556956381,0.02590139226775867,0.008637391644861658,-0.002827740812944457,-3.053142018516475e-05,47295.8,-0.07178480964483114,-0.10164633883997432,30.0,,,,,44339.95,0.009956266826960786
2021-12-20,44339.95,43900.68,44484.76,43808.84,1.0,0.009956267,-0.010700033,-0.004971041,21.56999969,1.0,3,1,0,0,44339.95,,43900.68,0.010005995351324737,2021,454.9800109863281,49.380001068115234,178.0162811279297,-0.010690344140578838,-0.02024722503239698,0.002059725010008001,6.513885759,158.1573990354786,11.26,,43707.675,43997.909999999996,45099.788,,43892.72086842953,44178.728317897876,44898.627854580984,0.0,0.0,49.559055073199154,0.0,0.0,-433.7163556402884,-534.5857486937954,100.869393053507,3.413488595233205,45473.233779899536,42522.58622010046,43997.909999999996,0.0670633573230883,0.6159203168348888,675.9200000000055,747.2069865655153,1.6851777833883788,26.042846883634002,,,,,-0.02443199954731504,,11.392,11.0515,-0.2699999999999996,1.2300000000000004,43900.68,43731.2,44366.86,42876.37,43280.77,0.00387549392653308,-0.014327360556956381,0.02590139226775867,-0.011969136169461603,0.0011088795251199546,47295.8,-0.062497092765108175,-0.10164633883997432,31.0,,,,,44177.07,-0.003680200346452683
2021-12-21,44177.07,44339.95,44594.66,44122.13,-0.37,-0.0036802,-0.010690387,-0.015063132,22.87000084,1.300001144,1,0,0,0,44177.07,,44339.95,-0.003673436708882094,2021,463.05999755859375,50.0,177.6999969482422,0.01760314396298361,0.012477499880589665,-0.001778295133119807,6.513885759,158.1573990354786,11.2,,43740.033,43959.3375,45106.7424,,43944.420710533246,44178.57038285998,44870.331468126824,0.0,0.0,48.24500938170016,0.0,0.0,-381.91602408641484,-504.0518037723193,122.13577968590448,2.151285034167927,45368.88676667887,42549.78823332113,43959.3375,0.06412968651672107,0.5772347959546713,472.5300000000061,710.5833883567808,1.608489174037076,25.368751091996337,,,,,-0.025437547447452143,,11.324,11.1005,-0.33999999999999986,0.9799999999999986,44339.95,43900.68,43731.2,43246.71,43853.49,0.010005995351324737,0.00387549392653308,-0.014327360556956381,0.008637391644861658,0.013232666609212407,47295.8,-0.06594095035922853,-0.10164633883997432,32.0,,,,,44174.97,-4.7537102717620436e-05
2021-12-22,44174.97,44177.07,44292.91,44091.2,0.0,-4.75e-05,0.01760326,0.016722864,21.01000023,-1.86000061,1,0,0,0,44174.97,,44177.07,-4.75359728474567e-05,2021,467.69000244140625,50.5099983215332,177.6999969482422,0.00994905844539419,0.010148297821428544,0.0,6.513885759,158.1573990354786,11.19,,43772.843,43949.901,45112.580200000004,,43986.33876316356,44178.22748925427,44843.06239094538,0.0,0.0,48.227254564455286,0.0,0.0,-337.14692074264894,-470.67082716638527,133.52390642373632,-0.4325075067291184,45350.55090818593,42549.25109181407,43949.901,0.06373847841823031,0.5803444881853111,201.7100000000064,642.7336032425442,1.4549723593305082,24.95381484932046,,,,,-0.025772837528809888,,11.309999999999999,11.145999999999999,-0.07000000000000028,0.9100000000000001,44177.07,44339.95,43900.68,44366.86,43846.87,-0.003673436708882094,0.010005995351324737,0.00387549392653308,0.02590139226775867,-0.0001509571986173519,47295.8,-0.06598535176485021,-0.10164633883997432,33.0,,,,,44266.9,0.0020788803562872766
